tool,benchmark,class,run,preparationTime,generationTime,executionTime,testcaseNumber,uncompilableNumber,brokenTests,failTests,linesTotal,linesCovered,linesCoverageRatio,conditionsTotal,conditionsCovered,conditionsCoverageRatio,mutantsTotal,mutantsCovered,mutantsCoverageRatio,mutantsKilled,mutantsKillRatio,mutantsAlive,timeBudget,totalTestClasses
t3,FASTJSON-10,com.alibaba.fastjson.serializer.StringCodec,2,2,4598,897,18,0,0,0,45,26,57.77778,20,9,45.0,29,16,55.172413,11,37.931034,18,10,6
t3,ZXING-5,com.google.zxing.qrcode.encoder.MatrixUtil,2,7,4620,1218,60,0,0,0,155,96,61.935486,80,63,78.75,174,114,65.51724,78,44.827587,96,10,20
t3,ZXING-6,com.google.zxing.datamatrix.decoder.BitMatrixParser,2,6,4591,845,18,0,0,0,217,163,75.11521,158,98,62.025314,144,118,81.94444,53,36.805553,91,10,6
t3,ZXING-7,com.google.zxing.pdf417.decoder.ec.ModulusPoly,2,9,4491,651,39,0,0,0,109,61,55.963303,76,41,53.947372,99,60,60.606064,47,47.474747,52,10,13
t3,ZXING-8,com.google.zxing.maxicode.decoder.DecodedBitStreamParser,2,2,4443,449,30,0,0,0,78,30,38.46154,30,14,46.666668,52,30,57.692307,15,28.846153,37,10,10
t3,ZXING-1,com.google.zxing.qrcode.detector.FinderPatternFinder,2,6,4606,720,33,0,0,0,297,64,21.54882,268,43,16.044777,134,22,16.41791,8,5.970149,126,10,11
t3,ZXING-2,com.google.zxing.pdf417.decoder.PDF417ScanningDecoder,2,9,7723,5047,12,0,0,0,291,118,40.54983,262,97,37.0229,161,65,40.37267,37,22.981367,124,10,4
t3,ZXING-3,com.google.zxing.common.StringUtils,2,6,6224,257,6,0,0,0,88,85,96.590904,118,99,83.89831,111,108,97.2973,72,64.86486,39,10,2
t3,ZXING-4,com.google.zxing.client.result.ResultParser,2,5,4760,805,48,0,0,0,107,99,92.52337,82,76,92.68293,100,93,93.0,18,18.0,82,10,16
t3,ZXING-9,com.google.zxing.oned.CodaBarWriter,2,8,6060,612,21,0,0,0,63,56,88.88889,49,42,85.71429,47,47,100.0,40,85.106384,7,10,7
t3,OKIO-1,okio.Buffer,2,10,14718,10,0,0,0,0,820,0,0.0,514,0,0.0,0,0,0.0,0,0.0,0,10,0
t3,OKIO-2,okio.ByteString,2,4,4513,1127,81,0,0,0,192,161,83.85417,142,117,82.39437,114,106,92.98246,83,72.80702,31,10,27
t3,OKIO-5,okio.RealBufferedSink,2,6,14361,9,0,0,0,0,104,0,0.0,66,0,0.0,0,0,0.0,0,0.0,0,10,0
t3,OKIO-6,okio.Okio,2,4,14628,167,3,0,0,0,35,2,5.714286,28,1,3.5714288,30,1,3.3333335,1,3.3333335,29,10,1
t3,OKIO-3,okio.SegmentedByteString,2,8,4411,1428,102,0,0,0,121,30,24.793388,60,13,21.666666,146,30,20.547945,18,12.328767,128,10,34
t3,OKIO-4,okio.RealBufferedSource,2,6,14367,10,0,0,0,0,201,0,0.0,162,0,0.0,0,0,0.0,0,0.0,0,10,0
t3,OKIO-9,okio.Utf8,2,5,4350,221,9,0,0,0,30,18,60.000004,26,11,42.307693,39,15,38.46154,11,28.20513,28,10,3
t3,OKIO-7,okio.Segment,2,5,14377,10,0,0,0,0,55,0,0.0,24,0,0.0,0,0,0.0,0,0.0,0,10,0
t3,OKIO-8,okio.AsyncTimeout,2,8,14328,359,6,0,2,0,68,60,88.2353,44,32,72.72727,51,48,94.117645,48,94.117645,3,10,2
t3,REDISSON-10,org.redisson.config.Config,2,6,7238,1669,3,0,0,0,191,145,75.91623,46,28,60.869564,115,87,75.652176,0,0.0,115,10,1
t3,DUBBO-10,com.alibaba.dubbo.common.bytecode.Wrapper,2,10,4644,770,54,0,0,0,173,21,12.138728,98,18,18.367348,107,26,24.299067,19,17.75701,88,10,18
t3,REDISSON-5,org.redisson.RedissonBloomFilter,2,8,5349,2057,117,0,0,0,125,0,0.0,42,0,0.0,75,0,0.0,0,0.0,75,10,39
t3,REDISSON-4,org.redisson.RedissonSetMultimap,2,9,15399,557,9,0,0,0,75,7,9.333333,4,0,0.0,19,3,15.789473,0,0.0,19,10,3
t3,REDISSON-3,org.redisson.jcache.JCacheManager,2,6,10001,623,3,0,0,0,193,0,0.0,84,0,0.0,78,0,0.0,0,0.0,78,10,1
t3,REDISSON-2,org.redisson.RedissonQueue,2,9,5315,1619,168,0,0,0,26,2,7.692308,8,0,0.0,17,0,0.0,0,0.0,17,10,56
t3,REDISSON-1,org.redisson.RedissonSetMultimapValues,2,8,15599,857,30,0,0,0,143,9,6.2937064,6,0,0.0,88,3,3.409091,0,0.0,88,10,10
t3,REDISSON-9,org.redisson.cluster.ClusterPartition,2,8,4976,1363,54,0,0,0,68,59,86.7647,22,15,68.181816,36,30,83.33333,2,5.555556,34,10,18
t3,REDISSON-8,org.redisson.jcache.JCachingProvider,2,9,5146,1066,36,0,8,0,78,58,74.35898,36,21,58.333332,31,25,80.645164,0,0.0,31,10,12
t3,REDISSON-7,org.redisson.RedissonBaseMapIterator,2,9,3239,10,0,0,0,0,85,0,0.0,50,0,0.0,0,0,0.0,0,0.0,0,10,0
t3,REDISSON-6,org.redisson.reactive.RedissonMapReactive,2,9,5403,1244,36,0,0,0,54,0,0.0,10,0,0.0,42,0,0.0,0,0.0,42,10,12
t3,WEBMAGIC-4,us.codecraft.webmagic.Page,2,9,14399,14,0,0,0,0,71,0,0.0,24,0,0.0,0,0,0.0,0,0.0,0,10,0
t3,WEBMAGIC-5,us.codecraft.webmagic.utils.DoubleKeyMap,2,4,5111,1312,24,0,0,0,31,26,83.870964,10,9,90.0,16,14,87.5,14,87.5,2,10,8
t3,DUBBO-3,com.alibaba.dubbo.common.utils.StringUtils,2,9,4586,1188,78,0,0,0,178,170,95.505615,164,155,94.51219,178,176,98.8764,162,91.01124,16,10,26
t3,DUBBO-4,com.alibaba.dubbo.common.utils.ClassHelper,2,4,4458,523,30,0,4,0,60,41,68.333336,24,16,66.66667,27,15,55.555557,15,55.555557,12,10,10
t3,DUBBO-5,com.alibaba.dubbo.common.io.UnsafeByteArrayOutputStream,2,6,4666,774,42,0,0,0,33,32,96.969696,18,17,94.44444,30,29,96.666664,26,86.666664,4,10,14
t3,DUBBO-6,com.alibaba.dubbo.common.utils.CompatibleTypeUtils,2,6,4622,252,6,0,0,0,92,4,4.347826,106,3,2.8301888,86,4,4.6511626,2,2.3255813,84,10,2
t3,DUBBO-2,com.alibaba.dubbo.common.utils.ReflectUtils,2,4,2888,23,0,0,0,0,472,0,0.0,418,0,0.0,0,0,0.0,0,0.0,0,10,0
t3,OKIO-10,okio.Timeout,2,8,4290,550,33,0,0,0,49,36,73.46939,30,24,80.0,38,29,76.31579,22,57.894737,16,10,11
t3,DUBBO-7,com.alibaba.dubbo.common.beanutil.JavaBeanDescriptor,2,8,4510,1312,84,0,8,0,65,65,100.0,48,46,95.83333,52,52,100.0,52,100.0,0,10,28
t3,DUBBO-8,com.alibaba.dubbo.common.Parameters,2,8,4729,1501,90,0,0,0,110,87,79.09091,96,58,60.416668,104,86,82.69231,75,72.11539,29,10,30
t3,DUBBO-9,com.alibaba.dubbo.common.io.Bytes,2,7,4715,1348,162,0,0,0,295,233,78.98305,130,90,69.230774,162,131,80.8642,105,64.81481,57,10,54
t3,ZXING-10,com.google.zxing.qrcode.encoder.Encoder,3,5,4569,1695,18,0,0,0,276,163,59.05797,155,89,57.419353,131,95,72.51908,62,47.328247,69,10,6
t3,FASTJSON-9,com.alibaba.fastjson.util.ASMUtils,3,9,4172,342,27,0,0,0,96,19,19.791668,64,12,18.75,76,21,27.631578,17,22.368422,59,10,9
t3,FASTJSON-8,com.alibaba.fastjson.parser.JSONReaderScanner,3,3,14176,11,0,0,0,0,157,0,0.0,96,0,0.0,0,0,0.0,0,0.0,0,10,0
t3,FASTJSON-7,com.alibaba.fastjson.util.IOUtils,3,3,7002,2159,42,0,12,0,388,264,68.04124,262,148,56.48855,158,87,55.06329,87,55.06329,71,10,14
t3,FASTJSON-6,com.alibaba.fastjson.serializer.DateCodec,3,3,4390,824,18,0,0,0,135,14,10.37037,74,7,9.459459,110,9,8.181818,7,6.363636,103,10,6
t3,FASTJSON-5,com.alibaba.fastjson.util.JavaBeanInfo,3,9,5699,423,27,0,0,0,519,20,3.8535647,452,10,2.2123895,165,14,8.484849,9,5.4545455,156,10,9
t3,FASTJSON-4,com.alibaba.fastjson.JSONArray,3,4,14490,7,0,0,0,0,149,0,0.0,30,0,0.0,0,0,0.0,0,0.0,0,10,0
t3,WEBMAGIC-2,us.codecraft.webmagic.Spider,3,4,2566,11,0,0,0,0,249,0,0.0,108,0,0.0,0,0,0.0,0,0.0,0,10,0
t3,FASTJSON-3,com.alibaba.fastjson.parser.DefaultJSONParser,3,4,14477,7,0,0,0,0,943,0,0.0,564,0,0.0,0,0,0.0,0,0.0,0,10,0
t3,JSOUP-1,org.jsoup.parser.TokenQueue,3,3,14442,9,0,0,0,0,141,0,0.0,130,0,0.0,0,0,0.0,0,0.0,0,10,0
t3,WEBMAGIC-3,us.codecraft.webmagic.Site,3,4,4297,1413,72,0,0,0,89,75,84.26966,64,15,23.4375,95,62,65.26316,47,49.473686,48,10,24
t3,FASTJSON-2,com.alibaba.fastjson.util.TypeUtils,3,3,4724,1569,66,0,0,0,1372,538,39.21283,1142,363,31.78634,308,138,44.805195,83,26.948053,225,10,22
t3,JSOUP-2,org.jsoup.select.QueryParser,3,4,4733,1020,63,0,0,0,233,145,62.231762,142,86,60.56338,120,80,66.66667,0,0.0,120,10,21
t3,FASTJSON-1,com.alibaba.fastjson.parser.JSONLexerBase,3,6,15499,11,0,0,0,0,3091,0,0.0,2197,0,0.0,0,0,0.0,0,0.0,0,10,0
t3,JSOUP-3,org.jsoup.helper.DataUtil,3,6,4524,1102,51,0,0,0,103,63,61.165047,90,33,36.666668,80,58,72.5,29,36.25,51,10,17
t3,WEBMAGIC-1,us.codecraft.webmagic.model.PageModelExtractor,3,5,2411,10,0,0,0,0,206,0,0.0,125,0,0.0,0,0,0.0,0,0.0,0,10,0
t3,JSOUP-4,org.jsoup.parser.Parser,3,4,14270,8,0,0,0,0,41,0,0.0,10,0,0.0,0,0,0.0,0,0.0,0,10,0
t3,JSOUP-5,org.jsoup.parser.Tokeniser,3,4,4493,1084,15,0,0,0,153,94,61.437912,90,31,34.444447,91,47,51.648354,36,39.56044,55,10,5
t3,FASTJSON-10,com.alibaba.fastjson.serializer.StringCodec,3,4,4208,850,18,0,0,0,45,24,53.333336,20,9,45.0,29,15,51.724136,11,37.931034,18,10,6
t3,ZXING-5,com.google.zxing.qrcode.encoder.MatrixUtil,3,7,4366,1080,60,0,0,0,155,118,76.12903,80,66,82.5,174,142,81.60919,78,44.827587,96,10,20
t3,ZXING-6,com.google.zxing.datamatrix.decoder.BitMatrixParser,3,3,4315,905,21,0,0,0,217,167,76.95853,158,104,65.822784,144,120,83.33333,63,43.75,81,10,7
t3,ZXING-7,com.google.zxing.pdf417.decoder.ec.ModulusPoly,3,1,4223,738,39,0,0,0,109,61,55.963303,76,41,53.947372,99,60,60.606064,46,46.464645,53,10,13
t3,ZXING-8,com.google.zxing.maxicode.decoder.DecodedBitStreamParser,3,8,4430,420,30,0,0,0,78,25,32.051285,30,14,46.666668,52,29,55.76923,16,30.769232,36,10,10
t3,ZXING-1,com.google.zxing.qrcode.detector.FinderPatternFinder,3,3,4260,859,48,0,0,0,297,64,21.54882,268,40,14.925373,134,21,15.671642,6,4.477612,128,10,16
t3,ZXING-2,com.google.zxing.pdf417.decoder.PDF417ScanningDecoder,3,4,14246,748,6,0,0,0,291,49,16.838488,262,25,9.541985,161,29,18.012423,18,11.180124,143,10,2
t3,ZXING-3,com.google.zxing.common.StringUtils,3,4,5846,281,6,0,0,0,88,86,97.72727,118,101,85.593216,111,109,98.1982,76,68.46847,35,10,2
t3,ZXING-4,com.google.zxing.client.result.ResultParser,3,4,4220,861,48,0,0,0,107,99,92.52337,82,77,93.902435,100,93,93.0,19,19.0,81,10,16
t3,ZXING-9,com.google.zxing.oned.CodaBarWriter,3,8,6254,741,21,0,0,0,63,56,88.88889,49,42,85.71429,47,47,100.0,39,82.97873,8,10,7
t3,OKIO-1,okio.Buffer,3,4,14526,422,3,0,0,0,820,284,34.634148,514,124,24.124514,316,116,36.708862,44,13.92405,272,10,1
t3,OKIO-2,okio.ByteString,3,4,4305,1297,84,0,0,0,192,160,83.33333,142,121,85.211266,114,108,94.73685,85,74.5614,29,10,28
t3,OKIO-5,okio.RealBufferedSink,3,3,14107,354,3,0,0,0,104,79,75.96153,66,27,40.909092,73,59,80.82192,49,67.12329,24,10,1
t3,OKIO-6,okio.Okio,3,9,14403,12,0,0,0,0,35,0,0.0,28,0,0.0,0,0,0.0,0,0.0,0,10,0
t3,OKIO-3,okio.SegmentedByteString,3,4,4254,1524,120,0,0,0,121,30,24.793388,60,13,21.666666,146,30,20.547945,18,12.328767,128,10,40
t3,OKIO-4,okio.RealBufferedSource,3,4,14257,8,0,0,0,0,201,0,0.0,162,0,0.0,0,0,0.0,0,0.0,0,10,0
t3,OKIO-9,okio.Utf8,3,4,4147,232,9,0,0,0,30,18,60.000004,26,11,42.307693,39,15,38.46154,11,28.20513,28,10,3
t3,OKIO-7,okio.Segment,3,3,14009,7,0,0,0,0,55,0,0.0,24,0,0.0,0,0,0.0,0,0.0,0,10,0
t3,OKIO-8,okio.AsyncTimeout,3,6,14181,7,0,0,0,0,68,0,0.0,44,0,0.0,0,0,0.0,0,0.0,0,10,0
t3,REDISSON-10,org.redisson.config.Config,3,7,9399,1644,3,0,0,0,191,151,79.057594,46,27,58.69565,115,96,83.47826,0,0.0,115,10,1
t3,DUBBO-10,com.alibaba.dubbo.common.bytecode.Wrapper,3,4,4384,792,57,0,0,0,173,24,13.872832,98,19,19.387754,107,29,27.102804,20,18.69159,87,10,19
t3,REDISSON-5,org.redisson.RedissonBloomFilter,3,5,5382,1906,111,0,0,0,125,0,0.0,42,0,0.0,75,0,0.0,0,0.0,75,10,37
t3,REDISSON-4,org.redisson.RedissonSetMultimap,3,7,5296,1670,108,0,0,0,75,7,9.333333,4,0,0.0,19,3,15.789473,0,0.0,19,10,36
t3,REDISSON-3,org.redisson.jcache.JCacheManager,3,5,9548,379,3,0,0,0,193,0,0.0,84,0,0.0,78,0,0.0,0,0.0,78,10,1
t3,REDISSON-2,org.redisson.RedissonQueue,3,7,5148,1774,159,0,0,0,26,2,7.692308,8,0,0.0,17,0,0.0,0,0.0,17,10,53
t3,REDISSON-1,org.redisson.RedissonSetMultimapValues,3,7,15248,852,33,0,0,0,143,11,7.692308,6,1,16.666668,88,5,5.6818185,0,0.0,88,10,11
t3,REDISSON-9,org.redisson.cluster.ClusterPartition,3,9,4904,1257,57,0,0,0,68,61,89.70589,22,15,68.181816,36,30,83.33333,2,5.555556,34,10,19
t3,REDISSON-8,org.redisson.jcache.JCachingProvider,3,4,5021,834,36,0,8,0,78,55,70.51282,36,19,52.77778,31,24,77.41935,0,0.0,31,10,12
t3,REDISSON-7,org.redisson.RedissonBaseMapIterator,3,5,3065,7,0,0,0,0,85,0,0.0,50,0,0.0,0,0,0.0,0,0.0,0,10,0
t3,REDISSON-6,org.redisson.reactive.RedissonMapReactive,3,9,5437,1391,45,0,0,0,54,0,0.0,10,0,0.0,42,0,0.0,0,0.0,42,10,15
t3,WEBMAGIC-4,us.codecraft.webmagic.Page,3,4,14145,9,0,0,0,0,71,0,0.0,24,0,0.0,0,0,0.0,0,0.0,0,10,0
t3,WEBMAGIC-5,us.codecraft.webmagic.utils.DoubleKeyMap,3,3,6187,1997,6,0,0,0,31,21,67.741936,10,6,60.000004,16,10,62.5,10,62.5,6,10,2
t3,DUBBO-3,com.alibaba.dubbo.common.utils.StringUtils,3,7,4681,1139,78,0,0,0,178,169,94.943825,164,154,93.902435,178,175,98.314606,162,91.01124,16,10,26
t3,DUBBO-4,com.alibaba.dubbo.common.utils.ClassHelper,3,4,4480,518,30,0,4,0,60,41,68.333336,24,16,66.66667,27,15,55.555557,15,55.555557,12,10,10
t3,DUBBO-5,com.alibaba.dubbo.common.io.UnsafeByteArrayOutputStream,3,6,4682,805,42,0,0,0,33,32,96.969696,18,17,94.44444,30,29,96.666664,27,90.0,3,10,14
t3,DUBBO-6,com.alibaba.dubbo.common.utils.CompatibleTypeUtils,3,4,4392,214,6,0,0,0,92,4,4.347826,106,3,2.8301888,86,4,4.6511626,2,2.3255813,84,10,2
t3,DUBBO-2,com.alibaba.dubbo.common.utils.ReflectUtils,3,4,2810,16,0,0,0,0,472,0,0.0,418,0,0.0,0,0,0.0,0,0.0,0,10,0
t3,OKIO-10,okio.Timeout,3,4,4143,483,33,0,0,0,49,36,73.46939,30,24,80.0,38,29,76.31579,22,57.894737,16,10,11
t3,DUBBO-7,com.alibaba.dubbo.common.beanutil.JavaBeanDescriptor,3,3,4290,1243,84,0,0,0,65,65,100.0,48,47,97.91667,52,52,100.0,51,98.07692,1,10,28
t3,DUBBO-8,com.alibaba.dubbo.common.Parameters,3,4,4662,1478,90,0,0,0,110,87,79.09091,96,58,60.416668,104,86,82.69231,75,72.11539,29,10,30
t3,DUBBO-9,com.alibaba.dubbo.common.io.Bytes,3,9,4692,1408,162,0,0,0,295,230,77.9661,130,90,69.230774,162,130,80.24691,101,62.345676,61,10,54
t3,ZXING-10,com.google.zxing.qrcode.encoder.Encoder,4,7,5003,1435,36,0,0,0,276,167,60.507244,155,89,57.419353,131,96,73.28245,59,45.038166,72,10,12
t3,FASTJSON-9,com.alibaba.fastjson.util.ASMUtils,4,9,4552,314,27,0,0,0,96,15,15.625,64,12,18.75,76,16,21.052631,14,18.421053,62,10,9
t3,FASTJSON-8,com.alibaba.fastjson.parser.JSONReaderScanner,4,8,14508,9,0,0,0,0,157,0,0.0,96,0,0.0,0,0,0.0,0,0.0,0,10,0
t3,FASTJSON-7,com.alibaba.fastjson.util.IOUtils,4,8,6519,1569,24,0,11,0,388,257,66.237114,262,144,54.96183,158,87,55.06329,87,55.06329,71,10,8
t3,FASTJSON-6,com.alibaba.fastjson.serializer.DateCodec,4,9,4434,846,18,0,0,0,135,14,10.37037,74,7,9.459459,110,9,8.181818,7,6.363636,103,10,6
t3,FASTJSON-5,com.alibaba.fastjson.util.JavaBeanInfo,4,5,4781,356,3,0,0,0,519,0,0.0,452,0,0.0,165,0,0.0,0,0.0,165,10,1
t3,FASTJSON-4,com.alibaba.fastjson.JSONArray,4,8,4832,1845,75,0,19,0,149,3,2.0134227,30,0,0.0,96,0,0.0,0,0.0,96,10,25
t3,WEBMAGIC-2,us.codecraft.webmagic.Spider,4,3,2898,9,0,0,0,0,249,0,0.0,108,0,0.0,0,0,0.0,0,0.0,0,10,0
t3,FASTJSON-3,com.alibaba.fastjson.parser.DefaultJSONParser,4,4,14715,7,0,0,0,0,943,0,0.0,564,0,0.0,0,0,0.0,0,0.0,0,10,0
t3,JSOUP-1,org.jsoup.parser.TokenQueue,4,5,14588,999,69,0,0,0,141,127,90.07092,130,93,71.53846,133,125,93.98496,41,30.827066,92,10,23
t3,WEBMAGIC-3,us.codecraft.webmagic.Site,4,10,4695,1399,72,0,0,0,89,75,84.26966,64,16,25.0,95,62,65.26316,47,49.473686,48,10,24
t3,FASTJSON-2,com.alibaba.fastjson.util.TypeUtils,4,7,5070,1474,51,0,0,0,1372,539,39.285713,1142,361,31.611208,308,137,44.480522,81,26.298702,227,10,17
t3,JSOUP-2,org.jsoup.select.QueryParser,4,4,4683,966,63,0,0,0,233,137,58.798283,142,83,58.450706,120,77,64.166664,11,9.166667,109,10,21
t3,FASTJSON-1,com.alibaba.fastjson.parser.JSONLexerBase,4,7,5564,901,210,0,0,0,3091,208,6.7292137,2197,128,5.8261266,1023,73,7.1358747,29,2.8347998,994,10,70
t3,JSOUP-3,org.jsoup.helper.DataUtil,4,8,4565,1148,51,0,1,0,103,79,76.69903,90,41,45.555557,80,69,86.25,68,85.0,12,10,17
t3,WEBMAGIC-1,us.codecraft.webmagic.model.PageModelExtractor,4,6,2907,9,0,0,0,0,206,0,0.0,125,0,0.0,0,0,0.0,0,0.0,0,10,0
t3,JSOUP-4,org.jsoup.parser.Parser,4,4,14635,12,0,0,0,0,41,0,0.0,10,0,0.0,0,0,0.0,0,0.0,0,10,0
t3,JSOUP-5,org.jsoup.parser.Tokeniser,4,9,4647,748,12,0,0,0,153,97,63.398697,90,31,34.444447,91,48,52.747257,37,40.65934,54,10,4
t3,FASTJSON-10,com.alibaba.fastjson.serializer.StringCodec,4,5,4583,906,18,0,0,0,45,24,53.333336,20,9,45.0,29,15,51.724136,12,41.37931,17,10,6
t3,ZXING-5,com.google.zxing.qrcode.encoder.MatrixUtil,4,5,4495,1103,60,0,0,0,155,102,65.80646,80,67,83.75,174,120,68.965515,78,44.827587,96,10,20
t3,ZXING-6,com.google.zxing.datamatrix.decoder.BitMatrixParser,4,7,4655,838,15,0,0,0,217,162,74.65437,158,96,60.75949,144,118,81.94444,54,37.5,90,10,5
t3,ZXING-7,com.google.zxing.pdf417.decoder.ec.ModulusPoly,4,8,4499,745,39,0,0,0,109,61,55.963303,76,41,53.947372,99,60,60.606064,47,47.474747,52,10,13
t3,ZXING-8,com.google.zxing.maxicode.decoder.DecodedBitStreamParser,4,10,4500,416,30,0,0,0,78,25,32.051285,30,12,40.0,52,29,55.76923,15,28.846153,37,10,10
t3,ZXING-1,com.google.zxing.qrcode.detector.FinderPatternFinder,4,6,4447,642,33,0,0,0,297,63,21.212122,268,40,14.925373,134,22,16.41791,8,5.970149,126,10,11
t3,ZXING-2,com.google.zxing.pdf417.decoder.PDF417ScanningDecoder,4,5,14507,7,0,0,0,0,291,0,0.0,262,0,0.0,0,0,0.0,0,0.0,0,10,0
t3,ZXING-3,com.google.zxing.common.StringUtils,4,4,6153,318,6,0,0,0,88,85,96.590904,118,100,84.745766,111,108,97.2973,75,67.567566,36,10,2
t3,ZXING-4,com.google.zxing.client.result.ResultParser,4,9,4527,892,54,0,0,0,107,99,92.52337,82,76,92.68293,100,93,93.0,23,23.0,77,10,18
t3,ZXING-9,com.google.zxing.oned.CodaBarWriter,4,5,6288,710,21,0,0,0,63,56,88.88889,49,42,85.71429,47,47,100.0,38,80.85107,9,10,7
t3,OKIO-1,okio.Buffer,4,6,14599,277,3,0,0,0,820,282,34.390244,514,116,22.568092,316,110,34.810127,53,16.772152,263,10,1
t3,OKIO-2,okio.ByteString,4,5,4448,1383,90,0,0,0,192,155,80.72917,142,110,77.46479,114,101,88.5965,81,71.05263,33,10,30
t3,OKIO-5,okio.RealBufferedSink,4,9,6605,376,3,0,0,0,104,73,70.19231,66,28,42.424244,73,56,76.712326,19,26.027397,54,10,1
t3,OKIO-6,okio.Okio,4,7,14719,7,0,0,0,0,35,0,0.0,28,0,0.0,0,0,0.0,0,0.0,0,10,0
t3,OKIO-3,okio.SegmentedByteString,4,7,4516,1316,105,0,0,0,121,33,27.272728,60,15,25.0,146,47,32.19178,24,16.438356,122,10,35
t3,OKIO-4,okio.RealBufferedSource,4,9,14527,12,0,0,0,0,201,0,0.0,162,0,0.0,0,0,0.0,0,0.0,0,10,0
t3,OKIO-9,okio.Utf8,4,7,4340,238,9,0,0,0,30,18,60.000004,26,11,42.307693,39,15,38.46154,11,28.20513,28,10,3
t3,OKIO-7,okio.Segment,4,6,14372,8,0,0,0,0,55,0,0.0,24,0,0.0,0,0,0.0,0,0.0,0,10,0
t3,OKIO-8,okio.AsyncTimeout,4,4,14420,316,3,0,1,0,68,55,80.882355,44,27,61.363636,51,40,78.43137,40,78.43137,11,10,1
t3,REDISSON-10,org.redisson.config.Config,4,3,7496,1887,3,0,0,0,191,150,78.53403,46,26,56.521736,115,94,81.73913,0,0.0,115,10,1
t3,DUBBO-10,com.alibaba.dubbo.common.bytecode.Wrapper,4,4,4691,709,54,0,0,0,173,24,13.872832,98,19,19.387754,107,30,28.037384,22,20.560747,85,10,18
t3,REDISSON-5,org.redisson.RedissonBloomFilter,4,10,5435,1947,105,0,0,0,125,0,0.0,42,0,0.0,75,0,0.0,0,0.0,75,10,35
t3,REDISSON-4,org.redisson.RedissonSetMultimap,4,6,5437,1639,105,0,0,0,75,7,9.333333,4,0,0.0,19,3,15.789473,0,0.0,19,10,35
t3,REDISSON-3,org.redisson.jcache.JCacheManager,4,7,9344,496,3,0,0,0,193,0,0.0,84,0,0.0,78,0,0.0,0,0.0,78,10,1
t3,REDISSON-2,org.redisson.RedissonQueue,4,9,5232,1685,159,0,0,0,26,2,7.692308,8,0,0.0,17,0,0.0,0,0.0,17,10,53
t3,REDISSON-1,org.redisson.RedissonSetMultimapValues,4,4,15533,761,39,0,0,0,143,11,7.692308,6,1,16.666668,88,5,5.6818185,0,0.0,88,10,13
t3,REDISSON-9,org.redisson.cluster.ClusterPartition,4,7,5005,1194,51,0,0,0,68,58,85.29411,22,15,68.181816,36,30,83.33333,2,5.555556,34,10,17
t3,REDISSON-8,org.redisson.jcache.JCachingProvider,4,8,4980,1072,36,0,9,0,78,55,70.51282,36,19,52.77778,31,24,77.41935,0,0.0,31,10,12
t3,REDISSON-7,org.redisson.RedissonBaseMapIterator,4,8,3080,12,0,0,0,0,85,0,0.0,50,0,0.0,0,0,0.0,0,0.0,0,10,0
t3,REDISSON-6,org.redisson.reactive.RedissonMapReactive,4,4,5248,1283,36,0,0,0,54,0,0.0,10,0,0.0,42,0,0.0,0,0.0,42,10,12
t3,WEBMAGIC-4,us.codecraft.webmagic.Page,4,9,14451,10,0,0,0,0,71,0,0.0,24,0,0.0,0,0,0.0,0,0.0,0,10,0
t3,WEBMAGIC-5,us.codecraft.webmagic.utils.DoubleKeyMap,4,9,4883,992,6,0,0,0,31,23,74.19355,10,7,70.0,16,12,75.0,12,75.0,4,10,2
t3,DUBBO-3,com.alibaba.dubbo.common.utils.StringUtils,4,9,4558,1149,78,0,0,0,178,169,94.943825,164,154,93.902435,178,175,98.314606,163,91.57304,15,10,26
t3,DUBBO-4,com.alibaba.dubbo.common.utils.ClassHelper,4,5,4591,491,30,0,4,0,60,41,68.333336,24,16,66.66667,27,15,55.555557,15,55.555557,12,10,10
t3,DUBBO-5,com.alibaba.dubbo.common.io.UnsafeByteArrayOutputStream,4,9,4654,850,42,0,0,0,33,32,96.969696,18,17,94.44444,30,29,96.666664,26,86.666664,4,10,14
t3,DUBBO-6,com.alibaba.dubbo.common.utils.CompatibleTypeUtils,4,4,4292,253,6,0,0,0,92,4,4.347826,106,3,2.8301888,86,4,4.6511626,2,2.3255813,84,10,2
t3,DUBBO-2,com.alibaba.dubbo.common.utils.ReflectUtils,4,5,3045,22,0,0,0,0,472,0,0.0,418,0,0.0,0,0,0.0,0,0.0,0,10,0
t3,OKIO-10,okio.Timeout,4,5,4378,481,33,0,0,0,49,36,73.46939,30,24,80.0,38,29,76.31579,22,57.894737,16,10,11
t3,DUBBO-7,com.alibaba.dubbo.common.beanutil.JavaBeanDescriptor,4,8,4583,1377,84,0,1,0,65,65,100.0,48,47,97.91667,52,52,100.0,52,100.0,0,10,28
t3,DUBBO-8,com.alibaba.dubbo.common.Parameters,4,4,4592,1418,90,0,0,0,110,87,79.09091,96,58,60.416668,104,86,82.69231,75,72.11539,29,10,30
t3,DUBBO-9,com.alibaba.dubbo.common.io.Bytes,4,10,4726,1342,162,0,1,0,295,238,80.67797,130,94,72.30769,162,133,82.09876,132,81.48148,30,10,54
t3,ZXING-10,com.google.zxing.qrcode.encoder.Encoder,5,4,4391,1258,48,0,0,0,276,165,59.782608,155,90,58.064514,131,96,73.28245,61,46.564884,70,10,16
