tool,benchmark,class,run,preparationTime,generationTime,executionTime,testcaseNumber,uncompilableNumber,brokenTests,failTests,linesTotal,linesCovered,linesCoverageRatio,conditionsTotal,conditionsCovered,conditionsCoverageRatio,mutantsTotal,mutantsCovered,mutantsCoverageRatio,mutantsKilled,mutantsKillRatio,mutantsAlive,timeBudget,totalTestClasses
combined,REDISSON-10,org.redisson.config.Config,3,103,11605,21315,-1,0,12,0,191,168,87.958115,46,45,97.82609,0,0,0.0,0,0.0,0,10,8
combined,DUBBO-10,com.alibaba.dubbo.common.bytecode.Wrapper,3,110,1328,3515,95,0,34,0,174,54,31.034481,98,32,32.65306,107,45,42.056076,45,42.056076,62,10,23
combined,REDISSON-5,org.redisson.RedissonBloomFilter,3,92,12967,20576,11406,0,2,0,125,0,0.0,42,0,0.0,75,0,0.0,0,0.0,75,10,154
combined,REDISSON-4,org.redisson.RedissonSetMultimap,3,115,12468,16771,6228,0,4,0,75,9,12.0,4,0,0.0,19,3,15.789473,3,15.789473,16,10,101
combined,REDISSON-3,org.redisson.jcache.JCacheManager,3,186,12144,2063,4375,0,0,0,193,53,27.461142,84,16,19.047619,78,28,35.897438,28,35.897438,50,10,45
combined,REDISSON-2,org.redisson.RedissonQueue,3,72,12409,16185,5290,0,2,0,26,8,30.769232,8,3,37.5,17,3,17.647058,3,17.647058,14,10,109
combined,REDISSON-1,org.redisson.RedissonSetMultimapValues,3,101,12960,18003,9898,0,2,0,143,17,11.888112,6,1,16.666668,88,5,5.6818185,5,5.6818185,83,10,113
combined,REDISSON-9,org.redisson.cluster.ClusterPartition,3,117,11843,4943,641,0,19,0,68,68,100.0,22,21,95.454544,36,36,100.0,5,13.888889,31,10,28
combined,REDISSON-8,org.redisson.jcache.JCachingProvider,3,81,11448,8598,155,0,11,0,78,58,74.35898,36,21,58.333332,31,25,80.645164,25,80.645164,6,10,17
combined,REDISSON-7,org.redisson.RedissonBaseMapIterator,3,77,1258,669,2,0,1,0,85,3,3.529412,50,2,4.0,42,3,7.1428576,3,7.1428576,39,10,2
combined,REDISSON-6,org.redisson.reactive.RedissonMapReactive,3,73,11310,14301,83,0,4,0,54,36,66.66667,10,4,40.0,42,28,66.66667,28,66.66667,14,10,20
combined,WEBMAGIC-4,us.codecraft.webmagic.Page,3,71,11642,725,1007,0,84,0,71,53,74.64789,24,4,16.666668,29,19,65.51724,19,65.51724,10,10,11
combined,WEBMAGIC-5,us.codecraft.webmagic.utils.DoubleKeyMap,3,74,11581,2789,299,0,4,0,31,30,96.77419,10,10,100.0,16,15,93.75,15,93.75,1,10,7
combined,DUBBO-3,com.alibaba.dubbo.common.utils.StringUtils,3,102,12143,10607,4265,0,2,0,180,172,95.55556,164,157,95.731705,178,177,99.4382,100,56.179775,78,10,70
combined,DUBBO-4,com.alibaba.dubbo.common.utils.ClassHelper,3,73,11818,5932,1101,0,15,0,60,56,93.333336,24,23,95.83333,27,26,96.296295,26,96.296295,1,10,25
combined,DUBBO-5,com.alibaba.dubbo.common.io.UnsafeByteArrayOutputStream,3,113,11654,3381,736,0,7,0,33,32,96.969696,18,17,94.44444,30,29,96.666664,29,96.666664,1,10,25
combined,DUBBO-6,com.alibaba.dubbo.common.utils.CompatibleTypeUtils,3,101,11532,2983,434,0,4,0,92,49,53.260868,106,61,57.54717,86,55,63.953487,55,63.953487,31,10,10
combined,DUBBO-2,com.alibaba.dubbo.common.utils.ReflectUtils,3,75,1381,16,256,2,0,0,472,0,0.0,418,0,0.0,183,0,0.0,0,0.0,183,10,2
combined,OKIO-10,okio.Timeout,3,112,11696,2989,1677,1,0,0,49,39,79.591835,30,26,86.666664,38,32,84.210526,30,78.94737,8,10,31
combined,DUBBO-7,com.alibaba.dubbo.common.beanutil.JavaBeanDescriptor,3,76,11746,8442,1658,0,17,0,65,65,100.0,48,47,97.91667,52,52,100.0,52,100.0,0,10,47
combined,DUBBO-8,com.alibaba.dubbo.common.Parameters,3,77,11367,10492,239,0,20,0,110,87,79.09091,96,58,60.416668,104,86,82.69231,86,82.69231,18,10,35
combined,DUBBO-9,com.alibaba.dubbo.common.io.Bytes,3,105,12012,37312,-1,0,35,0,297,255,85.85858,130,99,76.15385,0,0,0.0,0,0.0,0,10,64
combined,ZXING-10,com.google.zxing.qrcode.encoder.Encoder,4,102,12061,10820,3729,0,8,0,276,252,91.30435,155,128,82.58064,131,124,94.656494,26,19.847328,105,10,52
combined,FASTJSON-9,com.alibaba.fastjson.util.ASMUtils,4,111,11446,2395,122,0,3,0,97,42,43.29897,64,35,54.6875,76,41,53.947372,41,53.947372,35,10,14
combined,FASTJSON-8,com.alibaba.fastjson.parser.JSONReaderScanner,4,108,11720,27466,621,0,16,0,157,129,82.1656,96,70,72.91667,127,115,90.55118,49,38.582676,78,10,10
combined,FASTJSON-7,com.alibaba.fastjson.util.IOUtils,4,95,11810,8467,2473,0,214,0,388,325,83.762886,262,204,77.862595,158,128,81.01266,128,81.01266,30,10,35
combined,FASTJSON-6,com.alibaba.fastjson.serializer.DateCodec,4,111,11937,10483,1430,0,41,0,135,87,64.44444,74,38,51.35135,110,62,56.363636,62,56.363636,48,10,24
combined,FASTJSON-5,com.alibaba.fastjson.util.JavaBeanInfo,4,95,11431,743,109,1,18,0,519,260,50.09634,452,194,42.920353,165,99,60.000004,99,60.000004,66,10,6
combined,FASTJSON-4,com.alibaba.fastjson.JSONArray,4,105,11758,10594,-1,0,74,0,149,123,82.55034,30,17,56.666668,0,0,0.0,0,0.0,0,10,37
combined,WEBMAGIC-2,us.codecraft.webmagic.Spider,4,96,1307,6113,30,0,0,0,249,135,54.21687,108,33,30.555555,166,91,54.81928,91,54.81928,75,10,2
combined,FASTJSON-3,com.alibaba.fastjson.parser.DefaultJSONParser,4,106,11803,11725,957,0,16,0,946,258,27.272728,564,114,20.212767,188,48,25.531916,5,2.6595745,183,10,13
combined,JSOUP-1,org.jsoup.parser.TokenQueue,4,72,12172,4423,1739,0,23,0,141,139,98.58156,130,118,90.76923,133,132,99.24812,8,6.0150375,125,10,43
combined,WEBMAGIC-3,us.codecraft.webmagic.Site,4,81,11488,7564,552,0,34,0,89,89,100.0,64,51,79.6875,95,95,100.0,95,100.0,0,10,32
combined,FASTJSON-2,com.alibaba.fastjson.util.TypeUtils,4,111,11846,15085,1810,0,144,0,1372,816,59.47522,1142,604,52.889668,308,209,67.85714,69,22.402597,239,10,34
combined,JSOUP-2,org.jsoup.select.QueryParser,4,146,11297,4266,97,0,2,0,233,165,70.81545,142,96,67.60563,120,91,75.833336,0,0.0,120,10,26
combined,FASTJSON-1,com.alibaba.fastjson.parser.JSONLexerBase,4,112,1365,9201,429,0,36,0,3091,841,27.208025,2197,555,25.26172,1023,298,29.130009,67,6.549364,956,10,74
combined,JSOUP-3,org.jsoup.helper.DataUtil,4,74,11344,10142,199,0,21,0,104,83,79.80769,90,45,50.0,80,71,88.75,63,78.75,17,10,22
combined,WEBMAGIC-1,us.codecraft.webmagic.model.PageModelExtractor,4,71,1341,5800,38,0,13,0,206,65,31.553396,125,24,19.2,94,39,41.489365,39,41.489365,55,10,4
combined,JSOUP-4,org.jsoup.parser.Parser,4,76,11512,5501,237,1,0,0,41,39,95.12195,10,9,90.0,30,28,93.333336,24,80.0,6,10,6
combined,JSOUP-5,org.jsoup.parser.Tokeniser,4,75,11630,5028,689,1,0,0,153,98,64.05229,90,33,36.666668,91,49,53.846157,16,17.582418,75,10,14
combined,FASTJSON-10,com.alibaba.fastjson.serializer.StringCodec,4,106,12576,11054,4715,0,3,0,45,27,60.000004,20,10,50.0,29,17,58.62069,17,58.62069,12,10,57
combined,ZXING-5,com.google.zxing.qrcode.encoder.MatrixUtil,4,112,13609,18258,71975,0,10,0,155,155,100.0,80,80,100.0,174,174,100.0,30,17.241379,144,10,743
combined,ZXING-6,com.google.zxing.datamatrix.decoder.BitMatrixParser,4,92,11336,5637,27,0,4,0,217,170,78.34101,158,107,67.72152,144,122,84.72222,122,84.72222,22,10,10
combined,ZXING-7,com.google.zxing.pdf417.decoder.ec.ModulusPoly,4,100,12159,4489,3260,0,7,0,109,109,100.0,76,76,100.0,99,99,100.0,99,100.0,0,10,49
combined,ZXING-8,com.google.zxing.maxicode.decoder.DecodedBitStreamParser,4,110,11581,2347,568,0,5,0,78,50,64.10257,30,18,60.000004,52,36,69.230774,36,69.230774,16,10,20
combined,ZXING-1,com.google.zxing.qrcode.detector.FinderPatternFinder,4,72,11858,7327,1201,0,2,0,297,135,45.454548,268,95,35.44776,134,60,44.77612,60,44.77612,74,10,27
combined,ZXING-2,com.google.zxing.pdf417.decoder.PDF417ScanningDecoder,4,96,11403,63,25,0,0,0,291,1,0.34364262,262,0,0.0,162,0,0.0,0,0.0,162,10,1
combined,ZXING-3,com.google.zxing.common.StringUtils,4,72,11459,4909,114,0,4,0,88,87,98.86364,118,108,91.52542,111,110,99.0991,110,99.0991,1,10,7
combined,ZXING-4,com.google.zxing.client.result.ResultParser,4,72,1272,7069,-1,0,3,0,107,104,97.196266,82,79,96.34146,0,0,0.0,0,0.0,0,10,22
combined,ZXING-9,com.google.zxing.oned.CodaBarWriter,4,110,12228,4109,3893,0,8,0,63,61,96.82539,49,47,95.918365,47,47,100.0,47,100.0,0,10,50
combined,OKIO-1,okio.Buffer,4,65,11592,926,611,0,62,0,820,650,79.268295,514,350,68.09338,316,253,80.063286,3,0.94936705,313,10,8
combined,OKIO-2,okio.ByteString,4,86,11574,2658,476,0,24,0,192,171,89.0625,142,137,96.478874,114,112,98.24561,112,98.24561,2,10,35
combined,OKIO-5,okio.RealBufferedSink,4,73,11320,6473,61,1,0,0,104,102,98.07692,66,45,68.181816,73,72,98.630135,45,61.643833,28,10,5
combined,OKIO-6,okio.Okio,4,76,11464,6651,236,0,0,0,35,27,77.14286,28,18,64.28571,30,26,86.666664,19,63.333332,11,10,5
combined,OKIO-3,okio.SegmentedByteString,4,73,11462,7581,306,0,14,0,121,105,86.776855,60,45,75.0,146,126,86.30137,126,86.30137,20,10,41
combined,OKIO-4,okio.RealBufferedSource,4,91,11358,6860,44,0,9,0,201,45,22.38806,162,36,22.222223,106,32,30.188679,32,30.188679,74,10,5
combined,OKIO-9,okio.Utf8,4,77,11308,1883,81,0,4,0,30,18,60.000004,26,11,42.307693,39,15,38.46154,15,38.46154,24,10,8
combined,OKIO-7,okio.Segment,4,96,11527,2099,627,0,7,0,55,43,78.18182,24,19,79.16667,41,31,75.60976,31,75.60976,10,10,10
combined,OKIO-8,okio.AsyncTimeout,4,83,11576,663,467,1,3,0,68,64,94.117645,44,38,86.36364,51,48,94.117645,48,94.117645,3,10,7
combined,REDISSON-10,org.redisson.config.Config,4,83,11549,23099,-1,0,17,0,191,168,87.958115,46,45,97.82609,0,0,0.0,0,0.0,0,10,9
combined,DUBBO-10,com.alibaba.dubbo.common.bytecode.Wrapper,4,75,1297,3657,99,0,38,0,174,54,31.034481,98,32,32.65306,107,46,42.990654,46,42.990654,61,10,22
combined,REDISSON-5,org.redisson.RedissonBloomFilter,4,98,12937,24264,11034,0,2,0,125,0,0.0,42,0,0.0,75,0,0.0,0,0.0,75,10,149
combined,REDISSON-4,org.redisson.RedissonSetMultimap,4,87,12683,21752,7289,0,4,0,75,13,17.333334,4,0,0.0,19,4,21.052631,4,21.052631,15,10,111
combined,REDISSON-3,org.redisson.jcache.JCacheManager,4,72,12312,2440,5520,0,1,0,193,56,29.015545,84,17,20.238096,78,29,37.17949,29,37.17949,49,10,59
combined,REDISSON-2,org.redisson.RedissonQueue,4,93,12897,24111,9102,0,4,0,26,7,26.923079,8,3,37.5,17,3,17.647058,3,17.647058,14,10,147
combined,REDISSON-1,org.redisson.RedissonSetMultimapValues,4,97,12912,17923,10234,0,2,0,143,24,16.783216,6,2,33.333336,88,7,7.9545455,7,7.9545455,81,10,118
combined,REDISSON-9,org.redisson.cluster.ClusterPartition,4,115,11703,2876,711,0,0,0,68,68,100.0,22,22,100.0,36,36,100.0,3,8.333334,33,10,26
combined,REDISSON-8,org.redisson.jcache.JCachingProvider,4,113,11570,8190,179,0,13,0,78,58,74.35898,36,21,58.333332,31,25,80.645164,25,80.645164,6,10,18
combined,REDISSON-7,org.redisson.RedissonBaseMapIterator,4,82,1269,37,2,0,1,0,85,6,7.058824,50,4,8.0,42,6,14.285715,6,14.285715,36,10,2
combined,REDISSON-6,org.redisson.reactive.RedissonMapReactive,4,96,11432,13581,73,0,5,0,54,39,72.22222,10,4,40.0,42,31,73.809525,31,73.809525,11,10,17
combined,WEBMAGIC-4,us.codecraft.webmagic.Page,4,71,11634,551,705,0,51,0,71,53,74.64789,24,4,16.666668,29,19,65.51724,19,65.51724,10,10,8
combined,WEBMAGIC-5,us.codecraft.webmagic.utils.DoubleKeyMap,4,71,11544,1313,250,0,4,0,31,29,93.548386,10,9,90.0,16,15,93.75,15,93.75,1,10,7
combined,DUBBO-3,com.alibaba.dubbo.common.utils.StringUtils,4,151,12516,10028,3403,0,2,0,180,172,95.55556,164,157,95.731705,178,177,99.4382,140,78.65169,38,10,61
combined,DUBBO-4,com.alibaba.dubbo.common.utils.ClassHelper,4,94,11758,4300,728,0,13,0,60,56,93.333336,24,23,95.83333,27,26,96.296295,26,96.296295,1,10,21
combined,DUBBO-5,com.alibaba.dubbo.common.io.UnsafeByteArrayOutputStream,4,92,11526,3647,461,0,3,0,33,32,96.969696,18,17,94.44444,30,29,96.666664,29,96.666664,1,10,22
combined,DUBBO-6,com.alibaba.dubbo.common.utils.CompatibleTypeUtils,4,78,11449,2567,305,0,5,0,92,45,48.913044,106,59,55.660378,86,53,61.627907,53,61.627907,33,10,9
combined,DUBBO-2,com.alibaba.dubbo.common.utils.ReflectUtils,4,102,1363,16,242,2,0,0,472,0,0.0,418,0,0.0,183,0,0.0,0,0.0,183,10,2
combined,OKIO-10,okio.Timeout,4,77,11562,3093,1488,1,1,0,49,39,79.591835,30,26,86.666664,38,32,84.210526,32,84.210526,6,10,29
combined,DUBBO-7,com.alibaba.dubbo.common.beanutil.JavaBeanDescriptor,4,118,11664,8667,1153,0,20,0,65,65,100.0,48,47,97.91667,52,52,100.0,52,100.0,0,10,42
combined,DUBBO-8,com.alibaba.dubbo.common.Parameters,4,73,11373,11661,236,0,26,0,110,90,81.818184,96,62,64.58333,104,89,85.57692,89,85.57692,15,10,35
combined,DUBBO-9,com.alibaba.dubbo.common.io.Bytes,4,75,12151,31014,778,0,29,0,297,255,85.85858,130,99,76.15385,162,142,87.65432,44,27.160492,118,10,62
combined,ZXING-10,com.google.zxing.qrcode.encoder.Encoder,5,112,12007,10736,3786,0,8,0,276,248,89.85507,155,127,81.935486,131,123,93.89313,27,20.610687,104,10,57
combined,FASTJSON-9,com.alibaba.fastjson.util.ASMUtils,5,74,11350,2120,125,0,5,0,97,42,43.29897,64,35,54.6875,76,41,53.947372,41,53.947372,35,10,14
combined,FASTJSON-8,com.alibaba.fastjson.parser.JSONReaderScanner,5,76,11679,23505,-1,0,10,0,157,134,85.35032,96,70,72.91667,0,0,0.0,0,0.0,0,10,10
combined,FASTJSON-7,com.alibaba.fastjson.util.IOUtils,5,77,11802,6949,2464,0,208,0,388,327,84.27835,262,202,77.099236,158,128,81.01266,128,81.01266,30,10,36
combined,FASTJSON-6,com.alibaba.fastjson.serializer.DateCodec,5,100,11927,8852,1488,0,37,0,135,85,62.96296,74,40,54.05405,110,62,56.363636,62,56.363636,48,10,25
combined,FASTJSON-5,com.alibaba.fastjson.util.JavaBeanInfo,5,89,11386,462,107,1,25,0,519,260,50.09634,452,192,42.477875,165,99,60.000004,99,60.000004,66,10,5
combined,FASTJSON-4,com.alibaba.fastjson.JSONArray,5,78,11873,11344,899,0,75,0,149,127,85.2349,30,18,60.000004,96,79,82.29167,47,48.958336,49,10,37
combined,WEBMAGIC-2,us.codecraft.webmagic.Spider,5,76,1314,10,0,0,0,0,249,0,0.0,108,0,0.0,0,0,0.0,0,0.0,0,10,0
combined,FASTJSON-3,com.alibaba.fastjson.parser.DefaultJSONParser,5,74,11664,7513,884,0,19,0,946,207,21.881607,564,87,15.425531,188,38,20.212767,5,2.6595745,183,10,13
combined,JSOUP-1,org.jsoup.parser.TokenQueue,5,95,11958,2982,2202,0,24,0,141,137,97.163124,130,112,86.15385,133,131,98.49624,8,6.0150375,125,10,25
combined,WEBMAGIC-3,us.codecraft.webmagic.Site,5,102,11826,7047,625,0,40,0,89,89,100.0,64,52,81.25,95,95,100.0,95,100.0,0,10,33
combined,FASTJSON-2,com.alibaba.fastjson.util.TypeUtils,5,76,11771,4983,1775,1,116,0,1372,794,57.871716,1142,577,50.52539,308,198,64.28571,198,64.28571,110,10,39
combined,JSOUP-2,org.jsoup.select.QueryParser,5,73,11311,4274,99,0,3,0,233,141,60.515022,142,87,61.26761,120,79,65.833336,0,0.0,120,10,26
combined,FASTJSON-1,com.alibaba.fastjson.parser.JSONLexerBase,5,100,1514,1205,143,0,49,0,3091,854,27.628601,2197,556,25.307238,1023,303,29.618767,104,10.166178,919,10,3
combined,JSOUP-3,org.jsoup.helper.DataUtil,5,74,11374,91504,200,0,24,0,104,82,78.84615,90,44,48.88889,80,71,88.75,13,16.25,67,10,22
combined,WEBMAGIC-1,us.codecraft.webmagic.model.PageModelExtractor,5,72,1273,6344,34,0,3,0,206,65,31.553396,125,24,19.2,94,39,41.489365,39,41.489365,55,10,4
combined,JSOUP-4,org.jsoup.parser.Parser,5,70,11483,6898,302,1,0,0,41,39,95.12195,10,9,90.0,30,28,93.333336,24,80.0,6,10,7
combined,JSOUP-5,org.jsoup.parser.Tokeniser,5,85,11706,4909,1019,1,0,0,153,102,66.66667,90,34,37.77778,91,50,54.945057,19,20.879122,72,10,17
combined,FASTJSON-10,com.alibaba.fastjson.serializer.StringCodec,5,94,12422,11315,5233,0,6,0,45,27,60.000004,20,10,50.0,29,17,58.62069,17,58.62069,12,10,62
combined,ZXING-5,com.google.zxing.qrcode.encoder.MatrixUtil,5,95,13025,9397,46239,0,5,0,155,154,99.35484,80,78,97.5,174,174,100.0,30,17.241379,144,10,484
combined,ZXING-6,com.google.zxing.datamatrix.decoder.BitMatrixParser,5,103,11424,6182,-1,0,2,0,217,169,77.88019,158,105,66.455696,0,0,0.0,0,0.0,0,10,14
combined,ZXING-7,com.google.zxing.pdf417.decoder.ec.ModulusPoly,5,98,11989,3841,2847,0,5,0,109,109,100.0,76,76,100.0,99,99,100.0,99,100.0,0,10,45
combined,ZXING-8,com.google.zxing.maxicode.decoder.DecodedBitStreamParser,5,69,11526,2352,568,0,6,0,78,46,58.97436,30,16,53.333336,52,36,69.230774,36,69.230774,16,10,20
combined,ZXING-1,com.google.zxing.qrcode.detector.FinderPatternFinder,5,96,11862,7329,1148,0,1,0,297,121,40.74074,268,84,31.343285,134,53,39.55224,53,39.55224,81,10,30
combined,ZXING-2,com.google.zxing.pdf417.decoder.PDF417ScanningDecoder,5,83,11382,6085,48,0,0,0,291,91,31.271479,262,86,32.82443,162,53,32.71605,25,15.432098,137,10,6
combined,ZXING-3,com.google.zxing.common.StringUtils,5,81,11480,4773,110,0,2,0,88,87,98.86364,118,106,89.830505,111,110,99.0991,110,99.0991,1,10,7
combined,ZXING-4,com.google.zxing.client.result.ResultParser,5,76,1267,6770,-1,0,4,0,107,104,97.196266,82,79,96.34146,0,0,0.0,0,0.0,0,10,21
combined,ZXING-9,com.google.zxing.oned.CodaBarWriter,5,79,12115,6883,3957,0,7,0,63,61,96.82539,49,47,95.918365,47,47,100.0,47,100.0,0,10,50
combined,OKIO-1,okio.Buffer,5,79,11625,443,677,1,0,0,820,631,76.95122,514,328,63.81323,316,248,78.48101,5,1.5822785,311,10,7
combined,OKIO-2,okio.ByteString,5,114,11589,8580,582,0,26,0,192,171,89.0625,142,137,96.478874,114,112,98.24561,112,98.24561,2,10,35
combined,OKIO-5,okio.RealBufferedSink,5,87,11313,5637,66,1,0,0,104,91,87.5,66,38,57.575756,73,67,91.78082,35,47.945206,38,10,5
combined,OKIO-6,okio.Okio,5,79,11466,6484,217,0,2,0,35,27,77.14286,28,22,78.57143,30,26,86.666664,25,83.33333,5,10,4
combined,OKIO-3,okio.SegmentedByteString,5,85,11434,5688,295,0,16,0,121,65,53.71901,60,31,51.666664,146,82,56.164383,82,56.164383,64,10,47
combined,OKIO-4,okio.RealBufferedSource,5,78,11317,7670,55,0,14,0,201,67,33.333336,162,44,27.160492,106,38,35.849056,38,35.849056,68,10,5
combined,OKIO-9,okio.Utf8,5,73,11294,1887,81,0,4,0,30,18,60.000004,26,11,42.307693,39,15,38.46154,15,38.46154,24,10,8
combined,OKIO-7,okio.Segment,5,74,11481,2038,639,0,6,0,55,48,87.27273,24,21,87.5,41,35,85.36585,35,85.36585,6,10,10
combined,OKIO-8,okio.AsyncTimeout,5,74,11566,0,498,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,10,16
combined,REDISSON-10,org.redisson.config.Config,5,76,11585,16509,-1,0,35,0,191,166,86.910995,46,43,93.478264,0,0,0.0,0,0.0,0,10,11
combined,DUBBO-10,com.alibaba.dubbo.common.bytecode.Wrapper,5,76,1278,3349,100,0,34,0,174,55,31.609196,98,33,33.67347,107,46,42.990654,46,42.990654,61,10,24
combined,REDISSON-5,org.redisson.RedissonBloomFilter,5,95,13134,21900,11237,0,2,0,125,0,0.0,42,0,0.0,75,0,0.0,0,0.0,75,10,151
combined,REDISSON-4,org.redisson.RedissonSetMultimap,5,115,12539,18050,6348,0,3,0,75,9,12.0,4,0,0.0,19,3,15.789473,3,15.789473,16,10,98
combined,REDISSON-3,org.redisson.jcache.JCacheManager,5,88,12207,2428,5188,0,7,0,193,62,32.12435,84,22,26.190477,78,34,43.589745,34,43.589745,44,10,55
combined,REDISSON-2,org.redisson.RedissonQueue,5,90,12800,19412,9025,0,2,0,26,8,30.769232,8,3,37.5,17,3,17.647058,3,17.647058,14,10,147
combined,REDISSON-1,org.redisson.RedissonSetMultimapValues,5,88,12903,15843,9335,0,2,0,143,22,15.384616,6,2,33.333336,88,6,6.818182,6,6.818182,82,10,98
combined,REDISSON-9,org.redisson.cluster.ClusterPartition,5,75,11873,3519,749,0,9,0,68,68,100.0,22,21,95.454544,0,0,0.0,0,0.0,0,10,30
combined,REDISSON-8,org.redisson.jcache.JCachingProvider,5,76,11603,6568,169,0,12,0,78,58,74.35898,36,21,58.333332,31,25,80.645164,25,80.645164,6,10,18
combined,REDISSON-7,org.redisson.RedissonBaseMapIterator,5,74,1269,572,2,0,1,0,85,3,3.529412,50,2,4.0,42,3,7.1428576,3,7.1428576,39,10,2
combined,REDISSON-6,org.redisson.reactive.RedissonMapReactive,5,76,11328,16205,82,0,3,0,54,40,74.07407,10,4,40.0,42,32,76.190475,32,76.190475,10,10,21
combined,WEBMAGIC-4,us.codecraft.webmagic.Page,5,95,11706,595,901,0,70,0,71,53,74.64789,24,4,16.666668,29,19,65.51724,19,65.51724,10,10,10
combined,WEBMAGIC-5,us.codecraft.webmagic.utils.DoubleKeyMap,5,75,11500,2178,271,0,7,0,31,29,93.548386,10,9,90.0,16,15,93.75,15,93.75,1,10,8
combined,DUBBO-3,com.alibaba.dubbo.common.utils.StringUtils,5,121,12209,9223,4520,0,1,0,180,171,95.0,164,156,95.12195,178,176,98.8764,151,84.83146,27,10,73
combined,DUBBO-4,com.alibaba.dubbo.common.utils.ClassHelper,5,75,11922,5333,1157,0,12,0,60,52,86.666664,24,21,87.5,27,23,85.18519,23,85.18519,4,10,25
combined,DUBBO-5,com.alibaba.dubbo.common.io.UnsafeByteArrayOutputStream,5,99,11601,3258,705,0,4,0,33,32,96.969696,18,17,94.44444,30,29,96.666664,29,96.666664,1,10,25
combined,DUBBO-6,com.alibaba.dubbo.common.utils.CompatibleTypeUtils,5,101,11467,2986,423,0,5,0,92,46,50.0,106,59,55.660378,86,52,60.465115,52,60.465115,34,10,10
combined,DUBBO-2,com.alibaba.dubbo.common.utils.ReflectUtils,5,88,1302,14,254,2,0,0,472,0,0.0,418,0,0.0,183,0,0.0,0,0.0,183,10,2
combined,OKIO-10,okio.Timeout,5,73,11625,2754,1484,1,0,0,49,39,79.591835,30,26,86.666664,38,32,84.210526,29,76.31579,9,10,29
combined,DUBBO-7,com.alibaba.dubbo.common.beanutil.JavaBeanDescriptor,5,79,11786,8978,1724,0,20,0,65,65,100.0,48,47,97.91667,52,52,100.0,52,100.0,0,10,48
combined,DUBBO-8,com.alibaba.dubbo.common.Parameters,5,98,11399,6784,229,0,20,0,110,87,79.09091,96,59,61.458332,104,86,82.69231,86,82.69231,18,10,35
combined,DUBBO-9,com.alibaba.dubbo.common.io.Bytes,5,74,11587,29157,-1,0,34,0,297,255,85.85858,130,99,76.15385,0,0,0.0,0,0.0,0,10,64
combined,ZXING-10,com.google.zxing.qrcode.encoder.Encoder,6,91,11968,10977,-1,0,12,0,276,253,91.66667,155,129,83.22581,0,0,0.0,0,0.0,0,10,43
combined,FASTJSON-9,com.alibaba.fastjson.util.ASMUtils,6,72,11345,2165,126,0,3,0,97,46,47.42268,64,35,54.6875,76,46,60.526318,46,60.526318,30,10,14
combined,FASTJSON-8,com.alibaba.fastjson.parser.JSONReaderScanner,6,72,11733,26718,628,0,10,0,157,126,80.254776,96,65,67.70833,127,112,88.18897,53,41.732285,74,10,10
combined,FASTJSON-7,com.alibaba.fastjson.util.IOUtils,6,78,12078,1968,2300,0,212,0,388,324,83.50516,262,201,76.71755,158,125,79.11392,125,79.11392,33,10,35
combined,FASTJSON-6,com.alibaba.fastjson.serializer.DateCodec,6,74,11840,8824,1286,0,34,0,135,86,63.703705,74,41,55.405407,110,63,57.272728,63,57.272728,47,10,23
combined,FASTJSON-5,com.alibaba.fastjson.util.JavaBeanInfo,6,75,11362,765,101,1,17,0,519,244,47.01349,452,184,40.707962,165,94,56.969696,94,56.969696,71,10,6
combined,FASTJSON-4,com.alibaba.fastjson.JSONArray,6,75,11959,10402,608,0,64,0,149,114,76.51006,30,14,46.666668,96,70,72.91667,43,44.791664,53,10,9
combined,WEBMAGIC-2,us.codecraft.webmagic.Spider,6,79,1287,6824,43,0,0,0,249,149,59.839355,108,37,34.25926,166,96,57.83132,96,57.83132,70,10,2
combined,FASTJSON-3,com.alibaba.fastjson.parser.DefaultJSONParser,6,91,11796,9433,904,0,28,0,946,237,25.052855,564,101,17.9078,188,43,22.872341,3,1.5957447,185,10,13
combined,JSOUP-1,org.jsoup.parser.TokenQueue,6,77,11917,2601,1388,0,23,0,141,139,98.58156,130,118,90.76923,133,132,99.24812,8,6.0150375,125,10,17
combined,WEBMAGIC-3,us.codecraft.webmagic.Site,6,98,12127,7639,400,0,35,0,89,89,100.0,64,50,78.125,95,95,100.0,95,100.0,0,10,30
combined,FASTJSON-2,com.alibaba.fastjson.util.TypeUtils,6,100,11817,2897,1445,1,0,0,1372,663,48.323616,1142,459,40.192646,308,171,55.519478,118,38.311687,190,10,29
combined,JSOUP-2,org.jsoup.select.QueryParser,6,85,11379,3911,85,0,1,0,233,162,69.52789,142,93,65.49296,120,88,73.333336,0,0.0,120,10,26
combined,FASTJSON-1,com.alibaba.fastjson.parser.JSONLexerBase,6,105,1354,7,0,0,0,0,3091,0,0.0,2197,0,0.0,0,0,0.0,0,0.0,0,10,0
combined,JSOUP-3,org.jsoup.helper.DataUtil,6,76,11333,10044,185,0,16,0,104,83,79.80769,90,45,50.0,80,71,88.75,63,78.75,17,10,22
combined,WEBMAGIC-1,us.codecraft.webmagic.model.PageModelExtractor,6,75,1373,5281,36,0,3,0,206,68,33.00971,125,24,19.2,94,40,42.553192,40,42.553192,54,10,4
combined,JSOUP-4,org.jsoup.parser.Parser,6,123,11823,5599,220,1,0,0,41,39,95.12195,10,9,90.0,30,28,93.333336,24,80.0,6,10,5
