tool,benchmark,class,run,preparationTime,generationTime,executionTime,testcaseNumber,uncompilableNumber,brokenTests,failTests,linesTotal,linesCovered,linesCoverageRatio,conditionsTotal,conditionsCovered,conditionsCoverageRatio,mutantsTotal,mutantsCovered,mutantsCoverageRatio,mutantsKilled,mutantsKillRatio,mutantsAlive,timeBudget,totalTestClasses
jtexpert,Math-2,org.apache.commons.math3.distribution.HypergeometricDistribution,4,136,59706,487,17,0,0,0,66,66,100.0,26,25,96.15385,175,175,100.0,141,80.571434,34,60,1
jtexpert,Lang-65,org.apache.commons.lang.time.DateUtils,4,138,72978,652,64,0,5,0,208,187,89.90385,175,134,76.57143,406,391,96.30542,157,38.66995,234,60,1
jtexpert,Lang-60,org.apache.commons.lang.text.StrBuilder,4,144,121034,741,130,0,20,0,656,577,87.95731,464,373,80.38793,1584,1422,89.77273,756,47.727272,666,60,1
jtexpert,Chart-24,org.jfree.chart.renderer.GrayPaintScale,4,140,89509,467,8,0,0,0,25,20,80.0,10,9,90.0,37,18,48.64865,11,29.72973,7,60,1
jtexpert,Lang-57,org.apache.commons.lang.LocaleUtils,4,123,61566,515,24,0,0,2,76,74,97.368416,64,54,84.375,177,177,100.0,113,63.84181,64,60,1
jtexpert,Lang-59,org.apache.commons.lang.text.StrBuilder,4,128,121031,640,143,0,1,0,656,628,95.731705,464,419,90.30172,1584,1521,96.02273,895,56.502525,626,60,1
jtexpert,Time-13,org.joda.time.format.PeriodFormatterBuilder,4,138,115852,688,98,0,2,4,665,579,87.06767,458,329,71.83406,1139,857,75.24144,396,34.767338,461,60,1
jtexpert,Math-106,org.apache.commons.math.fraction.ProperFractionFormat,4,146,60581,459,8,0,0,0,63,46,73.01588,19,11,57.894737,46,26,56.521736,9,19.565218,17,60,1
jtexpert,Chart-16,org.jfree.data.category.DefaultIntervalCategoryDataset,4,137,79070,731,36,0,0,10,186,145,77.956985,128,89,69.53125,273,222,81.31868,75,27.472528,147,60,1
jtexpert,Lang-28,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,4,151,55361,417,1,0,0,0,25,3,12.0,16,1,6.25,80,9,11.25,3,3.7500002,6,60,1
jtexpert,Time-20,org.joda.time.format.DateTimeFormatterBuilder,4,144,98132,710,132,0,8,0,1034,745,72.05029,595,351,58.9916,1743,1141,65.46185,557,31.956398,584,60,1
jtexpert,Time-3,org.joda.time.MutableDateTime,5,145,76604,765,86,0,6,0,247,206,83.40081,63,56,88.88889,90,88,97.77778,21,23.333334,67,60,1
jtexpert,Time-5,org.joda.time.Period,5,138,72747,673,66,0,2,1,288,281,97.56944,64,60,93.75,467,467,100.0,323,69.16489,144,60,1
jtexpert,Math-91,org.apache.commons.math.fraction.Fraction,5,125,61171,543,30,0,0,0,149,139,93.28859,90,75,83.33333,360,344,95.55556,244,67.77778,100,60,1
jtexpert,Time-4,org.joda.time.Partial,5,125,76364,699,56,0,4,0,249,225,90.36144,106,98,92.45283,336,294,87.5,153,45.535713,141,60,1
jtexpert,Time-7,org.joda.time.format.DateTimeFormatter,5,128,79590,710,41,0,7,0,208,186,89.42308,88,64,72.72727,176,171,97.159096,73,41.477272,98,60,1
jtexpert,Closure-74,com.google.javascript.jscomp.PeepholeFoldConstants,5,130,67646,639,8,0,0,0,765,47,6.1437907,624,16,2.5641026,880,30,3.409091,8,0.9090909,22,60,1
jtexpert,Math-88,org.apache.commons.math.optimization.linear.SimplexTableau,5,121,67102,644,11,0,0,0,131,90,68.70229,90,55,61.11111,392,270,68.877556,126,32.142857,144,60,1
jtexpert,Lang-37,org.apache.commons.lang3.ArrayUtils,5,127,99174,717,351,0,2,0,957,897,93.73041,806,646,80.14888,2015,1852,91.910675,1462,72.55583,390,60,1
jtexpert,Chart-6,org.jfree.chart.util.ShapeList,5,126,54942,507,7,0,0,0,34,17,50.0,16,8,50.0,28,10,35.714287,5,17.857143,5,60,1
jtexpert,Chart-7,org.jfree.data.time.TimePeriodValues,5,142,67724,703,24,0,5,0,149,130,87.24832,54,41,75.92593,254,251,98.8189,162,63.779526,89,60,1
jtexpert,Math-52,org.apache.commons.math.geometry.euclidean.threed.Rotation,5,138,68689,612,44,0,0,0,327,225,68.80734,122,84,68.85246,2706,1387,51.256466,972,35.920177,415,60,1
jtexpert,Math-56,org.apache.commons.math.util.MultidimensionalCounter,5,148,78391,514,17,0,0,2,70,67,95.71428,32,27,84.375,138,135,97.82609,65,47.101448,70,60,1
jtexpert,Lang-47,org.apache.commons.lang.text.StrBuilder,5,144,121034,680,155,0,12,1,700,634,90.57143,496,411,82.8629,1642,1508,91.83922,770,46.89403,738,60,1
jtexpert,Math-2,org.apache.commons.math3.distribution.HypergeometricDistribution,5,127,58481,503,16,0,0,0,66,66,100.0,26,26,100.0,175,175,100.0,147,84.0,28,60,1
jtexpert,Lang-65,org.apache.commons.lang.time.DateUtils,5,147,72990,630,63,0,4,2,208,182,87.5,175,131,74.85715,406,383,94.33498,147,36.206894,236,60,1
jtexpert,Lang-60,org.apache.commons.lang.text.StrBuilder,5,128,121040,662,153,0,9,0,656,619,94.35976,464,414,89.22414,1584,1489,94.002525,848,53.535355,641,60,1
jtexpert,Chart-24,org.jfree.chart.renderer.GrayPaintScale,5,141,84790,414,8,0,0,0,25,18,72.0,10,7,70.0,37,17,45.945946,10,27.027025,7,60,1
jtexpert,Lang-57,org.apache.commons.lang.LocaleUtils,5,141,62166,533,23,0,0,0,76,73,96.05263,64,53,82.8125,177,167,94.35028,104,58.75706,63,60,1
jtexpert,Lang-59,org.apache.commons.lang.text.StrBuilder,5,138,121037,675,155,0,24,0,656,584,89.02439,464,392,84.48276,1584,1444,91.16161,849,53.598488,595,60,1
jtexpert,Time-13,org.joda.time.format.PeriodFormatterBuilder,5,126,105597,732,100,0,0,4,665,591,88.872185,458,350,76.41922,1139,910,79.894646,491,43.10799,419,60,1
jtexpert,Math-106,org.apache.commons.math.fraction.ProperFractionFormat,5,124,56754,479,7,0,0,0,63,46,73.01588,19,11,57.894737,46,26,56.521736,13,28.260868,13,60,1
jtexpert,Chart-16,org.jfree.data.category.DefaultIntervalCategoryDataset,5,121,75069,510,24,0,0,5,186,127,68.27957,128,67,52.34375,273,204,74.72527,47,17.216118,157,60,1
jtexpert,Lang-28,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,5,145,54593,463,1,0,0,0,25,3,12.0,16,1,6.25,80,9,11.25,5,6.25,4,60,1
jtexpert,Time-20,org.joda.time.format.DateTimeFormatterBuilder,5,144,106612,797,131,0,6,0,1034,718,69.43907,595,329,55.29412,1743,1116,64.027534,576,33.04647,540,60,1
jtexpert,Time-3,org.joda.time.MutableDateTime,6,125,70128,842,94,0,8,1,247,207,83.80567,63,55,87.30159,90,88,97.77778,23,25.555557,65,60,1
jtexpert,Time-5,org.joda.time.Period,6,123,70169,693,64,0,4,0,288,284,98.61111,64,59,92.1875,467,467,100.0,323,69.16489,144,60,1
jtexpert,Math-91,org.apache.commons.math.fraction.Fraction,6,124,63918,450,34,0,0,0,149,138,92.617455,90,73,81.11111,360,344,95.55556,239,66.388885,105,60,1
jtexpert,Time-4,org.joda.time.Partial,6,124,93806,857,50,0,3,0,249,232,93.17269,106,95,89.62264,336,324,96.42857,196,58.333332,128,60,1
jtexpert,Time-7,org.joda.time.format.DateTimeFormatter,6,124,93778,623,34,0,4,0,208,183,87.980774,88,64,72.72727,176,169,96.02273,71,40.340908,98,60,1
jtexpert,Closure-74,com.google.javascript.jscomp.PeepholeFoldConstants,6,139,74444,476,8,0,0,0,765,49,6.405229,624,18,2.8846154,880,31,3.5227273,12,1.3636364,19,60,1
jtexpert,Math-88,org.apache.commons.math.optimization.linear.SimplexTableau,6,124,60081,659,4,0,0,1,131,79,60.305344,90,45,50.0,392,231,58.928574,78,19.897959,153,60,1
jtexpert,Lang-37,org.apache.commons.lang3.ArrayUtils,6,127,99176,611,352,0,0,0,957,897,93.73041,806,646,80.14888,2015,1852,91.910675,1117,55.434246,735,60,1
jtexpert,Chart-6,org.jfree.chart.util.ShapeList,6,122,55109,433,7,0,0,0,34,17,50.0,16,8,50.0,28,10,35.714287,5,17.857143,5,60,1
jtexpert,Chart-7,org.jfree.data.time.TimePeriodValues,6,124,65047,517,23,0,6,0,149,126,84.56376,54,37,68.51852,254,240,94.48819,142,55.90551,98,60,1
jtexpert,Math-52,org.apache.commons.math.geometry.euclidean.threed.Rotation,6,125,69832,684,43,0,0,0,327,225,68.80734,122,84,68.85246,2706,1393,51.478195,942,34.81153,451,60,1
jtexpert,Math-56,org.apache.commons.math.util.MultidimensionalCounter,6,135,82672,529,15,0,0,2,70,66,94.28571,32,26,81.25,138,135,97.82609,64,46.376812,71,60,1
jtexpert,Lang-47,org.apache.commons.lang.text.StrBuilder,6,130,121036,679,162,0,8,2,700,662,94.57143,496,436,87.90323,1642,1563,95.1888,866,52.740562,697,60,1
jtexpert,Math-2,org.apache.commons.math3.distribution.HypergeometricDistribution,6,130,57662,693,17,0,0,0,66,66,100.0,26,25,96.15385,175,175,100.0,146,83.42857,29,60,1
jtexpert,Lang-65,org.apache.commons.lang.time.DateUtils,6,135,74094,847,65,0,9,0,208,175,84.13461,175,130,74.28571,406,364,89.655174,144,35.46798,220,60,1
jtexpert,Lang-60,org.apache.commons.lang.text.StrBuilder,6,136,121040,1134,143,0,18,0,656,572,87.19512,464,380,81.89655,1584,1396,88.13132,751,47.411617,645,60,1
jtexpert,Chart-24,org.jfree.chart.renderer.GrayPaintScale,6,140,75307,421,6,0,0,0,25,19,76.0,10,8,80.0,37,18,48.64865,11,29.72973,7,60,1
jtexpert,Lang-57,org.apache.commons.lang.LocaleUtils,6,130,60337,480,20,0,0,0,76,70,92.10526,64,50,78.125,177,162,91.52542,92,51.9774,70,60,1
jtexpert,Lang-59,org.apache.commons.lang.text.StrBuilder,6,126,121034,666,153,0,6,0,656,627,95.57927,464,422,90.94828,1584,1520,95.959595,882,55.68182,638,60,1
jtexpert,Time-13,org.joda.time.format.PeriodFormatterBuilder,6,126,112701,866,110,0,1,3,665,624,93.83459,458,377,82.31441,1139,1018,89.37665,513,45.03951,505,60,1
jtexpert,Math-106,org.apache.commons.math.fraction.ProperFractionFormat,6,126,57770,454,8,0,0,0,63,46,73.01588,19,11,57.894737,46,26,56.521736,14,30.434782,12,60,1
jtexpert,Chart-16,org.jfree.data.category.DefaultIntervalCategoryDataset,6,136,84583,587,32,0,0,5,186,144,77.41935,128,93,72.65625,273,225,82.41759,79,28.93773,146,60,1
jtexpert,Lang-28,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,6,137,54396,439,1,0,0,0,25,3,12.0,16,1,6.25,80,9,11.25,3,3.7500002,6,60,1
jtexpert,Time-20,org.joda.time.format.DateTimeFormatterBuilder,6,143,98705,1048,155,0,12,0,1034,755,73.01741,595,359,60.336136,1743,1123,64.429146,555,31.841654,568,60,1
jtexpert,Time-3,org.joda.time.MutableDateTime,1,83,114132,919,91,0,8,0,247,218,88.25911,63,54,85.71429,90,90,100.0,16,17.777779,74,120,1
jtexpert,Time-5,org.joda.time.Period,1,84,113140,784,63,0,2,1,288,278,96.52778,64,59,92.1875,467,447,95.71735,303,64.882225,144,120,1
jtexpert,Math-91,org.apache.commons.math.fraction.Fraction,1,81,107633,575,36,0,0,0,149,140,93.95973,90,75,83.33333,360,351,97.5,242,67.22222,109,120,1
jtexpert,Time-4,org.joda.time.Partial,1,83,138926,1058,59,0,11,0,249,226,90.763054,106,98,92.45283,336,329,97.91667,195,58.035713,134,120,1
jtexpert,Time-7,org.joda.time.format.DateTimeFormatter,1,115,139257,1241,34,0,7,0,208,182,87.5,88,62,70.454544,176,168,95.454544,67,38.06818,101,120,1
jtexpert,Closure-74,com.google.javascript.jscomp.PeepholeFoldConstants,1,119,119949,530,9,0,0,0,765,53,6.928105,624,20,3.2051284,880,43,4.886364,15,1.7045455,28,120,1
jtexpert,Math-88,org.apache.commons.math.optimization.linear.SimplexTableau,1,136,113043,496,7,0,0,0,131,87,66.41222,90,47,52.22222,392,248,63.265305,124,31.632652,124,120,1
jtexpert,Lang-37,org.apache.commons.lang3.ArrayUtils,1,143,152346,661,362,0,1,0,957,906,94.670845,806,666,82.63027,2015,1866,92.60546,1518,75.33499,348,120,1
jtexpert,Chart-6,org.jfree.chart.util.ShapeList,1,122,109552,585,8,0,0,0,34,17,50.0,16,8,50.0,28,10,35.714287,5,17.857143,5,120,1
jtexpert,Chart-7,org.jfree.data.time.TimePeriodValues,1,123,125195,520,22,0,6,0,149,98,65.77181,54,26,48.148148,254,196,77.16535,140,55.118107,56,120,1
jtexpert,Math-52,org.apache.commons.math.geometry.euclidean.threed.Rotation,1,131,120548,580,49,0,0,0,327,290,88.68502,122,93,76.22951,2706,2436,90.02217,1793,66.26016,643,120,1
jtexpert,Math-56,org.apache.commons.math.util.MultidimensionalCounter,1,135,149758,524,18,0,0,2,70,68,97.14286,32,29,90.625,138,137,99.27536,68,49.275364,69,120,1
jtexpert,Lang-47,org.apache.commons.lang.text.StrBuilder,1,134,233139,669,164,0,0,3,700,673,96.14286,496,453,91.33065,1642,1576,95.980515,884,53.83679,692,120,1
jtexpert,Math-2,org.apache.commons.math3.distribution.HypergeometricDistribution,1,136,108949,501,18,0,0,0,66,66,100.0,26,25,96.15385,175,175,100.0,145,82.85715,30,120,1
jtexpert,Lang-65,org.apache.commons.lang.time.DateUtils,1,122,120334,614,64,0,3,2,208,193,92.78847,175,142,81.14285,406,381,93.84236,188,46.30542,193,120,1
jtexpert,Lang-60,org.apache.commons.lang.text.StrBuilder,1,119,194224,632,160,0,0,0,656,648,98.78049,464,435,93.75,1584,1576,99.49495,928,58.585857,648,120,1
jtexpert,Chart-24,org.jfree.chart.renderer.GrayPaintScale,1,128,39195,429,8,0,0,0,25,20,80.0,10,9,90.0,37,19,51.35135,13,35.135136,6,120,1
jtexpert,Lang-57,org.apache.commons.lang.LocaleUtils,1,124,112470,481,23,0,0,2,76,72,94.73685,64,52,81.25,177,167,94.35028,90,50.847458,77,120,1
jtexpert,Lang-59,org.apache.commons.lang.text.StrBuilder,1,125,180462,592,164,0,0,0,656,632,96.34146,464,426,91.81035,1584,1529,96.52778,910,57.449497,619,120,1
jtexpert,Time-13,org.joda.time.format.PeriodFormatterBuilder,1,123,156439,925,125,0,0,3,665,596,89.62406,458,361,78.82096,1139,968,84.98683,536,47.058823,432,120,1
jtexpert,Math-106,org.apache.commons.math.fraction.ProperFractionFormat,1,123,109347,455,9,0,0,1,63,49,77.77778,19,13,68.42105,46,28,60.869564,20,43.47826,8,120,1
jtexpert,Chart-16,org.jfree.data.category.DefaultIntervalCategoryDataset,1,124,126059,884,47,0,0,12,186,156,83.870964,128,102,79.6875,273,257,94.13919,77,28.20513,180,120,1
jtexpert,Lang-28,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,1,124,104778,518,3,0,0,0,25,16,64.0,16,9,56.25,80,45,56.25,9,11.25,36,120,1
jtexpert,Time-20,org.joda.time.format.DateTimeFormatterBuilder,1,142,185080,892,158,0,10,0,1034,782,75.628624,595,385,64.70589,1743,1187,68.100975,619,35.51348,568,120,1
jtexpert,Time-3,org.joda.time.MutableDateTime,2,127,129989,773,91,0,10,0,247,196,79.35223,63,54,85.71429,90,88,97.77778,20,22.222223,68,120,1
jtexpert,Time-5,org.joda.time.Period,2,134,123373,938,69,0,1,1,288,285,98.95833,64,60,93.75,467,467,100.0,317,67.88009,150,120,1
jtexpert,Math-91,org.apache.commons.math.fraction.Fraction,2,129,114535,537,36,0,0,0,149,140,93.95973,90,76,84.44444,360,342,95.0,245,68.05556,97,120,1
jtexpert,Time-4,org.joda.time.Partial,2,135,143061,843,61,0,5,0,249,233,93.574295,106,98,92.45283,336,332,98.809525,177,52.678574,155,120,1
jtexpert,Time-7,org.joda.time.format.DateTimeFormatter,2,126,139573,861,33,0,7,0,208,182,87.5,88,64,72.72727,176,166,94.318184,62,35.227272,104,120,1
jtexpert,Closure-74,com.google.javascript.jscomp.PeepholeFoldConstants,2,127,125879,586,9,0,0,0,765,51,6.666667,624,18,2.8846154,880,42,4.772727,11,1.25,31,120,1
jtexpert,Math-88,org.apache.commons.math.optimization.linear.SimplexTableau,2,125,111598,760,8,0,0,0,131,90,68.70229,90,54,60.000004,392,267,68.11224,128,32.65306,139,120,1
jtexpert,Lang-37,org.apache.commons.lang3.ArrayUtils,2,129,145942,682,355,0,1,0,957,906,94.670845,806,664,82.38213,2015,1860,92.30769,1511,74.98759,349,120,1
jtexpert,Chart-6,org.jfree.chart.util.ShapeList,2,122,106965,532,8,0,0,0,34,17,50.0,16,8,50.0,28,10,35.714287,5,17.857143,5,120,1
jtexpert,Chart-7,org.jfree.data.time.TimePeriodValues,2,133,123900,800,27,0,5,0,149,130,87.24832,54,42,77.77778,254,251,98.8189,153,60.23622,98,120,1
jtexpert,Math-52,org.apache.commons.math.geometry.euclidean.threed.Rotation,2,134,120258,563,41,0,0,0,327,225,68.80734,122,84,68.85246,2706,1393,51.478195,982,36.289726,411,120,1
jtexpert,Math-56,org.apache.commons.math.util.MultidimensionalCounter,2,134,149679,556,17,0,0,1,70,68,97.14286,32,29,90.625,138,137,99.27536,66,47.826088,71,120,1
jtexpert,Lang-47,org.apache.commons.lang.text.StrBuilder,2,135,197579,790,167,0,0,2,700,677,96.71429,496,460,92.741936,1642,1591,96.894035,928,56.516445,663,120,1
jtexpert,Math-2,org.apache.commons.math3.distribution.HypergeometricDistribution,2,134,110041,524,16,0,0,0,66,66,100.0,26,25,96.15385,175,175,100.0,134,76.57143,41,120,1
jtexpert,Lang-65,org.apache.commons.lang.time.DateUtils,2,123,123832,763,69,0,6,1,208,188,90.38461,175,130,74.28571,406,384,94.58128,174,42.857143,210,120,1
jtexpert,Lang-60,org.apache.commons.lang.text.StrBuilder,2,121,188498,574,154,0,0,0,656,632,96.34146,464,422,90.94828,1584,1544,97.47475,906,57.196968,638,120,1
jtexpert,Chart-24,org.jfree.chart.renderer.GrayPaintScale,2,123,132238,632,8,0,0,1,25,23,92.0,10,8,80.0,37,36,97.2973,12,32.43243,24,120,1
jtexpert,Lang-57,org.apache.commons.lang.LocaleUtils,2,119,111458,553,22,0,0,2,76,71,93.42105,64,51,79.6875,177,167,94.35028,101,57.06215,66,120,1
jtexpert,Lang-59,org.apache.commons.lang.text.StrBuilder,2,133,195338,679,166,0,0,0,656,634,96.64634,464,428,92.24138,1584,1534,96.84343,872,55.050503,662,120,1
jtexpert,Time-13,org.joda.time.format.PeriodFormatterBuilder,2,123,159271,805,127,0,0,5,665,629,94.58647,458,395,86.244545,1139,1052,92.36172,755,66.28622,297,120,1
jtexpert,Math-106,org.apache.commons.math.fraction.ProperFractionFormat,2,118,108477,489,9,0,0,1,63,48,76.190475,19,12,63.15789,46,26,56.521736,11,23.913044,15,120,1
jtexpert,Chart-16,org.jfree.data.category.DefaultIntervalCategoryDataset,2,121,131058,774,32,0,0,8,186,150,80.645164,128,96,75.0,273,249,91.20879,74,27.106228,175,120,1
jtexpert,Lang-28,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,2,132,104006,480,1,0,0,0,25,3,12.0,16,1,6.25,80,9,11.25,3,3.7500002,6,120,1
jtexpert,Time-20,org.joda.time.format.DateTimeFormatterBuilder,2,121,149403,1016,175,0,5,0,1034,832,80.46421,595,420,70.588234,1743,1310,75.157776,708,40.61962,602,120,1
jtexpert,Time-3,org.joda.time.MutableDateTime,3,124,121321,804,93,0,6,0,247,217,87.85425,63,58,92.06349,90,90,100.0,24,26.666668,66,120,1
jtexpert,Time-5,org.joda.time.Period,3,121,116889,794,61,0,1,0,288,284,98.61111,64,60,93.75,467,467,100.0,310,66.38116,157,120,1
jtexpert,Math-91,org.apache.commons.math.fraction.Fraction,3,121,113317,473,35,0,0,0,149,139,93.28859,90,75,83.33333,360,344,95.55556,252,70.0,92,120,1
jtexpert,Time-4,org.joda.time.Partial,3,121,143657,826,56,0,6,0,249,235,94.37751,106,96,90.56604,336,336,100.0,204,60.714287,132,120,1
jtexpert,Time-7,org.joda.time.format.DateTimeFormatter,3,127,143278,795,41,0,9,0,208,191,91.82692,88,70,79.545456,176,173,98.295456,67,38.06818,106,120,1
jtexpert,Closure-74,com.google.javascript.jscomp.PeepholeFoldConstants,3,138,120986,1267,9,0,0,0,765,53,6.928105,624,20,3.2051284,880,46,5.2272725,14,1.590909,32,120,1
jtexpert,Math-88,org.apache.commons.math.optimization.linear.SimplexTableau,3,132,115744,555,8,0,0,0,131,89,67.93893,90,51,56.666668,392,261,66.581635,110,28.061222,151,120,1
jtexpert,Lang-37,org.apache.commons.lang3.ArrayUtils,3,127,151803,663,363,0,1,0,957,904,94.46186,806,657,81.51365,2015,1852,91.9106699751861,1191,59.106699751861,824,120,1
jtexpert,Chart-6,org.jfree.chart.util.ShapeList,3,123,105299,564,6,0,0,0,34,17,50.0,16,8,50.0,28,10,35.714287,5,17.857143,5,120,1
jtexpert,Chart-7,org.jfree.data.time.TimePeriodValues,3,125,114683,759,25,0,1,0,149,133,89.26175,54,47,87.03704,254,251,98.8189,149,58.66142,102,120,1
jtexpert,Math-52,org.apache.commons.math.geometry.euclidean.threed.Rotation,3,134,119402,526,49,0,0,0,327,224,68.501526,122,83,68.03279,2706,1392,51.44124,962,35.55063,430,120,1
jtexpert,Math-56,org.apache.commons.math.util.MultidimensionalCounter,3,132,141975,600,15,0,0,2,70,66,94.28571,32,26,81.25,138,135,97.82609,69,50.0,66,120,1
jtexpert,Lang-47,org.apache.commons.lang.text.StrBuilder,3,133,207864,613,168,0,0,2,700,678,96.85714,496,447,90.120964,1642,1606,97.80755,981,59.744217,625,120,1
jtexpert,Math-2,org.apache.commons.math3.distribution.HypergeometricDistribution,3,133,110127,483,16,0,0,0,66,66,100.0,26,25,96.15385,175,175,100.0,133,76.0,42,120,1
jtexpert,Lang-65,org.apache.commons.lang.time.DateUtils,3,122,122111,762,68,0,7,0,208,192,92.30769,175,139,79.42857,406,398,98.02956,195,48.029556,203,120,1
jtexpert,Lang-60,org.apache.commons.lang.text.StrBuilder,3,122,192197,619,150,0,0,0,656,637,97.10366,464,428,92.24138,1584,1544,97.47475,953,60.164143,591,120,1
jtexpert,Chart-24,org.jfree.chart.renderer.GrayPaintScale,3,134,141142,459,8,0,0,0,25,20,80.0,10,9,90.0,37,19,51.35135,13,35.135136,6,120,1
jtexpert,Lang-57,org.apache.commons.lang.LocaleUtils,3,122,113171,605,22,0,0,0,76,72,94.73685,64,51,79.6875,177,167,94.35028,91,51.412426,76,120,1
jtexpert,Lang-59,org.apache.commons.lang.text.StrBuilder,3,135,202909,599,161,0,0,0,656,628,95.731705,464,419,90.30172,1584,1543,97.41161,879,55.492424,664,120,1
jtexpert,Time-13,org.joda.time.format.PeriodFormatterBuilder,3,133,202782,2725,127,0,0,2,665,630,94.73685,458,388,84.716156,1139,1063,93.327484,558,48.99034,505,120,1
jtexpert,Math-106,org.apache.commons.math.fraction.ProperFractionFormat,3,134,110816,519,8,0,0,1,63,48,76.190475,19,12,63.15789,46,26,56.521736,15,32.608696,11,120,1
jtexpert,Chart-16,org.jfree.data.category.DefaultIntervalCategoryDataset,3,134,137047,735,42,0,0,8,186,150,80.645164,128,97,75.78125,273,247,90.47619,87,31.868134,160,120,1
jtexpert,Lang-28,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,3,124,105297,584,2,0,0,0,25,14,56.0,16,8,50.0,80,44,55.0,5,6.25,39,120,1
jtexpert,Time-20,org.joda.time.format.DateTimeFormatterBuilder,3,132,178184,898,170,0,9,0,1034,831,80.36751,595,409,68.739494,1743,1365,78.313255,799,45.840504,566,120,1
jtexpert,Time-3,org.joda.time.MutableDateTime,4,189,112489,870,84,0,10,0,247,213,86.23482,63,53,84.12698,90,90,100.0,20,22.222223,70,120,1
jtexpert,Time-5,org.joda.time.Period,4,84,112422,829,68,0,3,0,288,284,98.61111,64,60,93.75,467,467,100.0,307,65.738754,160,120,1
jtexpert,Math-91,org.apache.commons.math.fraction.Fraction,4,85,108076,500,39,0,0,0,149,139,93.28859,90,74,82.22222,360,342,95.0,235,65.27778,107,120,1
jtexpert,Time-4,org.joda.time.Partial,4,84,166207,795,60,0,8,0,249,231,92.77108,106,95,89.62264,336,330,98.21429,216,64.28571,114,120,1
jtexpert,Time-7,org.joda.time.format.DateTimeFormatter,4,128,131142,684,36,0,6,0,208,183,87.980774,88,63,71.590904,176,171,97.159096,68,38.636364,103,120,1
jtexpert,Closure-74,com.google.javascript.jscomp.PeepholeFoldConstants,4,133,123502,541,10,0,0,0,765,56,7.320262,624,21,3.3653848,880,50,5.6818185,15,1.7045455,35,120,1
jtexpert,Math-88,org.apache.commons.math.optimization.linear.SimplexTableau,4,134,114534,505,6,0,0,0,131,90,68.70229,90,56,62.222225,392,270,68.877556,142,36.22449,128,120,1
jtexpert,Lang-37,org.apache.commons.lang3.ArrayUtils,4,127,150730,588,359,0,1,0,957,903,94.35737,806,652,80.8933,2015,1852,91.910675,1408,69.87593,444,120,1
jtexpert,Chart-6,org.jfree.chart.util.ShapeList,4,131,107077,608,9,0,0,0,34,17,50.0,16,8,50.0,28,10,35.714287,5,17.857143,5,120,1
jtexpert,Chart-7,org.jfree.data.time.TimePeriodValues,4,133,123650,657,24,0,6,0,149,130,87.24832,54,45,83.33333,254,249,98.031494,150,59.05512,99,120,1
jtexpert,Math-52,org.apache.commons.math.geometry.euclidean.threed.Rotation,4,136,121100,598,44,0,0,0,327,291,88.99082,122,93,76.22951,2706,2461,90.946045,1598,59.05395,863,120,1
jtexpert,Math-56,org.apache.commons.math.util.MultidimensionalCounter,4,138,140144,498,18,0,0,1,70,66,94.28571,32,26,81.25,138,135,97.82609,69,50.0,66,120,1
jtexpert,Lang-47,org.apache.commons.lang.text.StrBuilder,4,133,215395,567,169,0,0,3,700,675,96.42857,496,459,92.54032,1642,1583,96.40682,902,54.933006,681,120,1
jtexpert,Math-2,org.apache.commons.math3.distribution.HypergeometricDistribution,4,134,108113,589,15,0,0,0,66,66,100.0,26,26,100.0,175,175,100.0,119,68.0,56,120,1
jtexpert,Lang-65,org.apache.commons.lang.time.DateUtils,4,133,125287,603,65,0,4,1,208,189,90.86539,175,136,77.71429,406,398,98.02956,160,39.408867,238,120,1
jtexpert,Lang-60,org.apache.commons.lang.text.StrBuilder,4,134,201559,752,161,0,0,1,656,650,99.085365,464,438,94.39655,1584,1573,99.30556,914,57.702023,659,120,1
jtexpert,Chart-24,org.jfree.chart.renderer.GrayPaintScale,4,135,103635,440,10,0,0,0,25,20,80.0,10,9,90.0,37,19,51.35135,13,35.135136,6,120,1
jtexpert,Lang-57,org.apache.commons.lang.LocaleUtils,4,135,113112,490,21,0,0,1,76,72,94.73685,64,52,81.25,177,167,94.35028,94,53.107346,73,120,1
jtexpert,Lang-59,org.apache.commons.lang.text.StrBuilder,4,145,201155,589,158,0,0,0,656,635,96.798775,464,430,92.67242,1584,1537,97.03283,914,57.702023,623,120,1
jtexpert,Time-13,org.joda.time.format.PeriodFormatterBuilder,4,135,164055,680,125,0,0,5,665,602,90.52632,458,362,79.0393,1139,919,80.684814,536,47.058823,383,120,1
jtexpert,Math-106,org.apache.commons.math.fraction.ProperFractionFormat,4,128,109499,415,8,0,0,0,63,47,74.60318,19,12,63.15789,46,28,60.869564,17,36.95652,11,120,1
jtexpert,Chart-16,org.jfree.data.category.DefaultIntervalCategoryDataset,4,123,136238,903,40,0,0,6,186,150,80.645164,128,94,73.4375,273,241,88.27839,72,26.373629,169,120,1
jtexpert,Lang-28,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,4,118,104026,437,2,0,0,0,25,14,56.0,16,8,50.0,80,44,55.0,8,10.0,36,120,1
