tool,benchmark,class,run,preparationTime,generationTime,executionTime,testcaseNumber,uncompilableNumber,brokenTests,failTests,linesTotal,linesCovered,linesCoverageRatio,conditionsTotal,conditionsCovered,conditionsCoverageRatio,mutantsTotal,mutantsCovered,mutantsCoverageRatio,mutantsKilled,mutantsKillRatio,mutantsAlive,timeBudget,totalTestClasses
t3,Chart-23,org.jfree.chart.renderer.category.MinMaxCategoryRenderer,4,11,119001,191101,324,0,0,120,149,47,31.543625,56,11,19.642857,168,50,29.761904,18,10.714286,32,120,108
t3,Chart-24,org.jfree.chart.renderer.GrayPaintScale,4,8,11888,3362,21,0,0,6,25,25,100.0,10,10,100.0,37,37,100.0,35,94.59459,2,120,7
t3,Chart-25,org.jfree.chart.renderer.category.StatisticalBarRenderer,4,5,118703,192648,357,0,0,0,181,20,11.049724,90,7,7.777778,372,7,1.8817205,5,1.344086,2,120,119
t3,Chart-26,org.jfree.chart.axis.Axis,4,8,8872,209,0,0,0,0,329,0,0.0,136,0,0.0,378,0,0.0,0,0.0,0,120,0
t3,Closure-99,com.google.javascript.jscomp.CheckGlobalThis,4,11,129494,204,0,0,0,0,45,0,0.0,62,0,0.0,112,0,0.0,0,0.0,0,120,0
t3,Closure-53,com.google.javascript.jscomp.InlineObjectLiterals,4,4,65527,4675,15,0,1,0,157,10,6.3694267,114,0,0.0,158,0,0.0,0,0.0,0,120,5
t3,Closure-98,com.google.javascript.jscomp.ReferenceCollectingCallback,4,7,129773,220,0,0,0,0,167,0,0.0,143,0,0.0,248,0,0.0,0,0.0,0,120,0
t3,Chart-20,org.jfree.chart.plot.ValueMarker,4,10,64809,38481,108,0,0,0,22,20,90.909096,8,7,87.5,11,10,90.909096,7,63.636364,3,120,36
t3,Closure-16,com.google.javascript.jscomp.ScopedAliases,4,7,104738,13446,45,0,0,6,194,59,30.41237,124,16,12.903225,166,56,33.73494,18,10.843374,38,120,15
t3,Closure-14,com.google.javascript.jscomp.ControlFlowAnalysis,4,11,132261,12084,45,0,0,0,382,109,28.53403,276,61,22.10145,237,77,32.489452,49,20.675104,28,120,15
t3,Math-20,org.apache.commons.math3.optimization.direct.CMAESOptimizer,4,8,129618,198,0,0,0,0,458,0,0.0,272,0,0.0,1601,0,0.0,0,0.0,0,120,0
t3,Math-64,org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer,4,6,32325,18662,72,0,0,0,351,90,25.641027,204,27,13.235294,1083,120,11.080332,30,2.770083,90,120,24
t3,Lang-57,org.apache.commons.lang.LocaleUtils,4,7,13556,4940,27,0,0,0,76,66,86.84211,64,45,70.3125,177,116,65.53673,73,41.24294,43,120,9
t3,Math-21,org.apache.commons.math3.linear.RectangularCholeskyDecomposition,4,10,128981,208,0,0,0,0,55,0,0.0,28,0,0.0,102,0,0.0,0,0.0,0,120,0
t3,Lang-59,org.apache.commons.lang.text.StrBuilder,4,7,118746,107093,420,0,49,8,656,648,98.78049,464,452,97.41379,1584,1564,98.73737,1347,85.03788,217,120,140
t3,Math-67,org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer,4,6,128313,16790,60,0,0,20,90,87,96.666664,34,31,91.17647,149,143,95.97315,102,68.456375,41,120,20
t3,Lang-58,org.apache.commons.lang.math.NumberUtils,4,8,37525,29527,156,0,0,0,433,393,90.76212,420,326,77.61905,977,816,83.52098,428,43.807575,388,120,52
t3,Lang-30,org.apache.commons.lang3.StringUtils,4,6,113735,96245,447,0,43,336,1200,1142,95.166664,1087,1018,93.65225,0,0,0.0,0,0.0,0,120,149
t3,Lang-33,org.apache.commons.lang3.ClassUtils,4,5,7573,202,0,0,0,0,268,0,0.0,218,0,0.0,349,0,0.0,0,0.0,0,120,0
t3,Time-15,org.joda.time.field.FieldUtils,4,9,26625,9311,48,0,0,0,71,67,94.366196,72,61,84.72222,0,0,0.0,0,0.0,0,120,16
t3,Time-16,org.joda.time.format.DateTimeFormatter,4,11,126304,15738,39,0,0,0,207,80,38.647343,88,22,25.0,0,0,0.0,0,0.0,0,120,13
t3,Time-13,org.joda.time.format.PeriodFormatterBuilder,4,9,128783,50766,159,0,0,0,665,392,58.947365,458,198,43.231438,1139,503,44.161545,248,21.773485,255,120,53
t3,Math-106,org.apache.commons.math.fraction.ProperFractionFormat,4,11,74601,28667,81,0,0,0,63,43,68.25397,19,11,57.894737,46,26,56.521736,17,36.95652,9,120,27
t3,Time-14,org.joda.time.chrono.BasicMonthOfYearDateTimeField,4,6,128410,60719,159,0,0,2,110,99,90.0,52,47,90.38461,0,0,0.0,0,0.0,0,120,53
t3,Time-11,org.joda.time.tz.ZoneInfoCompiler,4,5,73016,16170,93,0,19,0,385,212,55.064934,193,85,44.04145,419,169,40.33413,60,14.319809,109,120,31
t3,Chart-12,org.jfree.chart.plot.MultiplePiePlot,4,11,120474,100106,222,0,1,68,187,92,49.19786,84,38,45.238094,164,40,24.390244,27,16.463415,13,120,74
t3,Chart-16,org.jfree.data.category.DefaultIntervalCategoryDataset,4,7,69912,22500,120,0,0,74,186,82,44.08602,128,45,35.15625,273,144,52.747257,64,23.443224,80,120,40
t3,Chart-17,org.jfree.data.time.TimeSeries,4,4,120014,55377,177,0,18,41,280,260,92.85714,138,119,86.23188,428,386,90.18692,219,51.16823,167,120,59
t3,Closure-20,com.google.javascript.jscomp.PeepholeSubstituteAlternateSyntax,4,12,27206,207,0,0,0,0,686,0,0.0,530,0,0.0,662,0,0.0,0,0.0,0,120,0
t3,Math-39,org.apache.commons.math.ode.nonstiff.EmbeddedRungeKuttaIntegrator,4,11,10101,214,0,0,0,0,108,0,0.0,54,0,0.0,279,0,0.0,0,0.0,0,120,0
t3,Closure-68,com.google.javascript.jscomp.parsing.JsDocInfoParser,4,10,77101,23251,132,0,0,0,936,149,15.918803,589,52,8.828523,482,66,13.692946,20,4.149378,46,120,44
t3,Chart-11,org.jfree.chart.util.ShapeUtilities,4,3,46751,17341,63,0,0,14,193,137,70.98446,116,67,57.758625,418,202,48.32536,51,12.200956,151,120,21
t3,Closure-25,com.google.javascript.jscomp.TypeInference,4,5,113813,9063,66,0,0,0,522,19,3.6398466,402,8,1.9900497,413,20,4.842615,11,2.6634383,9,120,22
t3,Lang-28,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,4,3,14756,4108,18,0,0,0,25,3,12.0,16,3,18.75,80,18,22.5,11,13.75,7,120,6
t3,Math-103,org.apache.commons.math.distribution.NormalDistributionImpl,4,10,28859,9779,36,0,0,22,42,41,97.61904,18,17,94.44444,108,108,100.0,87,80.55556,21,120,12
t3,Time-20,org.joda.time.format.DateTimeFormatterBuilder,4,8,119497,119845,474,0,0,0,1034,821,79.40038,595,408,68.571434,1743,1314,75.38726,608,34.88239,706,120,158
t3,Time-21,org.joda.time.tz.DefaultNameProvider,4,11,11548,1658,9,0,0,0,34,26,76.47059,36,21,58.333332,0,0,0.0,0,0.0,0,120,3
t3,Closure-29,com.google.javascript.jscomp.InlineObjectLiterals,4,12,133923,213,0,0,0,0,164,0,0.0,108,0,0.0,117,0,0.0,0,0.0,0,120,0
t3,Lang-41,org.apache.commons.lang.ClassUtils,5,6,8043,217,0,0,0,0,268,0,0.0,216,0,0.0,346,0,0.0,0,0.0,0,120,0
t3,Time-3,org.joda.time.MutableDateTime,5,9,129770,24231,42,0,10,0,247,196,79.35223,63,42,66.66667,90,80,88.88889,16,17.777779,64,120,14
t3,Lang-43,org.apache.commons.lang.text.ExtendedMessageFormat,5,8,46914,20204,78,0,0,0,163,20,12.269938,99,1,1.010101,184,1,0.54347825,0,0.0,1,120,26
t3,Time-5,org.joda.time.Period,5,7,129652,5952,21,0,3,0,288,228,79.16667,64,34,53.125,467,379,81.15632,143,30.620987,236,120,7
t3,Math-91,org.apache.commons.math.fraction.Fraction,5,10,40887,17411,75,0,0,0,149,139,93.28859,90,75,83.33333,360,331,91.94444,223,61.944443,108,120,25
t3,Time-4,org.joda.time.Partial,5,10,98718,81403,246,0,59,3,249,248,99.5984,106,105,99.0566,336,330,98.21429,274,81.547615,56,120,82
t3,Time-7,org.joda.time.format.DateTimeFormatter,5,6,128759,1330,6,0,0,0,208,47,22.596153,88,13,14.772727,176,33,18.75,17,9.659091,16,120,2
t3,Math-93,org.apache.commons.math.util.MathUtils,5,10,152932,6627,6,0,0,0,227,168,74.00881,223,151,67.713005,892,789,88.45292,431,48.318386,358,120,2
t3,Time-6,org.joda.time.chrono.GJChronology,5,9,100401,58213,300,0,12,36,349,215,61.604584,182,77,42.307693,0,0,0.0,0,0.0,0,120,100
t3,Time-8,org.joda.time.DateTimeZone,5,9,9141,209,0,0,0,0,354,0,0.0,182,0,0.0,439,0,0.0,0,0.0,0,120,0
t3,Closure-74,com.google.javascript.jscomp.PeepholeFoldConstants,5,14,74233,13287,33,0,0,0,765,48,6.2745104,624,23,3.6858976,880,28,3.181818,11,1.25,17,120,11
t3,Closure-124,com.google.javascript.jscomp.ExploitAssigns,5,11,144611,15680,42,0,0,0,74,7,9.459459,68,3,4.4117646,73,3,4.109589,2,2.739726,1,120,14
t3,Closure-132,com.google.javascript.jscomp.PeepholeSubstituteAlternateSyntax,5,5,21292,221,0,0,0,0,687,0,0.0,536,0,0.0,674,0,0.0,0,0.0,0,120,0
t3,Closure-130,com.google.javascript.jscomp.CollapseProperties,5,13,144649,4037,9,0,1,0,330,25,7.575758,266,8,3.0075188,358,4,1.1173184,0,0.0,4,120,3
t3,Closure-35,com.google.javascript.jscomp.TypeInference,5,5,98259,8546,66,0,0,0,531,18,3.3898306,412,7,1.6990291,416,20,4.8076925,10,2.4038463,10,120,22
t3,Time-10,org.joda.time.base.BaseSingleFieldPeriod,5,7,7574,237,0,0,0,0,70,0,0.0,46,0,0.0,118,0,0.0,0,0.0,0,120,0
t3,Math-44,org.apache.commons.math.ode.AbstractIntegrator,5,8,9969,211,0,0,0,0,120,0,0.0,46,0,0.0,72,0,0.0,0,0.0,0,120,0
t3,Math-88,org.apache.commons.math.optimization.linear.SimplexTableau,5,8,71725,7490,72,0,0,0,131,14,10.687022,90,4,4.4444447,392,16,4.0816326,4,1.0204082,12,120,24
t3,Lang-37,org.apache.commons.lang3.ArrayUtils,5,7,87221,121438,513,0,31,0,957,943,98.537094,806,791,98.13896,2015,2006,99.55335,1977,98.11414,29,120,171
t3,Lang-36,org.apache.commons.lang3.math.NumberUtils,5,11,31994,25079,138,0,0,0,373,332,89.00804,352,259,73.579544,812,663,81.650246,310,38.17734,353,120,46
t3,Chart-4,org.jfree.chart.plot.XYPlot,5,10,122163,180292,306,0,0,0,1749,842,48.141796,966,347,35.921326,1369,605,44.19284,270,19.722424,335,120,102
t3,Math-7,org.apache.commons.math3.ode.AbstractIntegrator,5,7,10988,226,0,0,0,0,127,0,0.0,58,0,0.0,82,0,0.0,0,0.0,0,120,0
t3,Chart-3,org.jfree.data.time.TimeSeries,5,5,120411,69414,192,0,30,0,371,349,94.07008,194,166,85.56701,490,446,91.02041,224,45.714287,222,120,64
t3,Chart-6,org.jfree.chart.util.ShapeList,5,6,23839,10700,33,0,0,2,34,17,50.0,16,8,50.0,28,10,35.714287,7,25.0,3,120,11
t3,Chart-2,org.jfree.data.general.DatasetUtilities,5,9,120080,44343,156,0,1,0,808,429,53.09406,548,233,42.51825,794,405,51.007557,290,36.52393,115,120,52
t3,Chart-1,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,5,11,9929,196,0,0,0,0,519,0,0.0,242,0,0.0,246,0,0.0,0,0.0,0,120,0
t3,Lang-50,org.apache.commons.lang.time.FastDateFormat,5,12,84251,68245,294,0,27,0,455,431,94.72527,228,206,90.350876,689,679,98.54862,498,72.27866,181,120,98
t3,Chart-7,org.jfree.data.time.TimePeriodValues,5,4,54429,36277,120,0,16,0,149,145,97.31544,54,51,94.44444,254,253,99.6063,156,61.417324,97,120,40
t3,Chart-9,org.jfree.data.time.TimeSeries,5,11,120821,59023,177,0,27,0,280,254,90.71429,140,121,86.42857,435,368,84.5977,220,50.574715,148,120,59
t3,Closure-100,com.google.javascript.jscomp.CheckGlobalThis,5,4,130045,3462,9,0,0,0,45,12,26.666668,56,6,10.714286,98,20,20.408163,15,15.306123,5,120,3
t3,Math-18,org.apache.commons.math3.optimization.direct.CMAESOptimizer,5,10,130793,6559,24,0,0,0,467,34,7.280514,276,2,0.7246377,1613,9,0.55796653,5,0.3099814,4,120,8
t3,Closure-46,com.google.javascript.rhino.jstype.RecordType,5,14,40423,37214,432,0,0,0,88,6,6.818182,72,0,0.0,58,2,3.4482758,0,0.0,2,120,144
t3,Math-52,org.apache.commons.math.geometry.euclidean.threed.Rotation,5,9,73974,18144,60,0,0,3,327,238,72.782875,122,58,47.540985,2706,2419,89.393936,1690,62.453808,729,120,20
t3,Math-56,org.apache.commons.math.util.MultidimensionalCounter,5,13,28921,12312,54,0,0,1,70,69,98.57143,32,32,100.0,138,138,100.0,114,82.608696,24,120,18
t3,Lang-47,org.apache.commons.lang.text.StrBuilder,5,5,119197,141770,483,0,14,3,700,689,98.42857,496,478,96.370964,1642,1627,99.08648,1444,87.941536,183,120,161
t3,Math-2,org.apache.commons.math3.distribution.HypergeometricDistribution,5,4,43322,18310,60,0,0,0,66,66,100.0,26,26,100.0,175,175,100.0,131,74.85715,44,120,20
t3,Lang-63,org.apache.commons.lang.time.DurationFormatUtils,5,13,128065,5144,21,0,0,4,229,210,91.70306,133,115,86.46616,329,321,97.56839,264,80.24316,57,120,7
t3,Lang-65,org.apache.commons.lang.time.DateUtils,5,10,31600,19959,87,0,6,0,208,196,94.230774,175,156,89.14286,406,397,97.78325,188,46.30542,209,120,29
t3,Lang-60,org.apache.commons.lang.text.StrBuilder,5,12,118458,106017,396,0,5,104,656,649,98.93293,464,452,97.41379,1584,1576,99.49495,1379,87.05808,197,120,132
t3,Time-24,org.joda.time.format.DateTimeParserBucket,5,10,118145,37905,108,0,24,0,145,136,93.793106,70,60,85.71429,0,0,0.0,0,0.0,0,120,36
t3,Lang-62,org.apache.commons.lang.Entities,5,5,46532,26885,123,0,0,0,247,194,78.54251,94,61,64.893616,0,0,0.0,0,0.0,0,120,41
t3,Time-23,org.joda.time.DateTimeZone,5,9,8582,211,0,0,0,0,338,0,0.0,162,0,0.0,353,0,0.0,0,0.0,0,120,0
t3,Chart-23,org.jfree.chart.renderer.category.MinMaxCategoryRenderer,5,8,118937,159768,291,0,0,123,149,42,28.18792,56,9,16.071428,168,48,28.57143,12,7.1428576,36,120,97
t3,Chart-24,org.jfree.chart.renderer.GrayPaintScale,5,8,13485,4225,21,0,0,6,25,25,100.0,10,10,100.0,37,37,100.0,34,91.89189,3,120,7
t3,Chart-25,org.jfree.chart.renderer.category.StatisticalBarRenderer,5,4,119359,185022,354,0,0,0,181,23,12.707183,90,7,7.777778,372,7,1.8817205,5,1.344086,2,120,118
t3,Chart-26,org.jfree.chart.axis.Axis,5,4,10556,198,0,0,0,0,329,0,0.0,136,0,0.0,378,0,0.0,0,0.0,0,120,0
t3,Closure-99,com.google.javascript.jscomp.CheckGlobalThis,5,4,121449,1270,3,0,0,0,45,12,26.666668,62,6,9.677419,112,20,17.857143,11,9.821428,9,120,1
t3,Closure-53,com.google.javascript.jscomp.InlineObjectLiterals,5,7,100577,2936,15,0,0,0,157,4,2.5477707,114,0,0.0,158,0,0.0,0,0.0,0,120,5
t3,Closure-98,com.google.javascript.jscomp.ReferenceCollectingCallback,5,14,131448,7186,27,0,0,12,167,62,37.125748,143,24,16.783216,248,88,35.48387,43,17.338709,45,120,9
t3,Chart-20,org.jfree.chart.plot.ValueMarker,5,13,75528,39034,108,0,0,0,22,20,90.909096,8,7,87.5,11,10,90.909096,7,63.636364,3,120,36
t3,Closure-16,com.google.javascript.jscomp.ScopedAliases,5,6,134416,246,0,0,0,0,194,0,0.0,124,0,0.0,166,0,0.0,0,0.0,0,120,0
t3,Closure-14,com.google.javascript.jscomp.ControlFlowAnalysis,5,5,134541,12482,45,0,0,0,382,104,27.22513,276,56,20.289854,237,73,30.801687,48,20.253164,25,120,15
t3,Math-20,org.apache.commons.math3.optimization.direct.CMAESOptimizer,5,6,130475,1813,6,0,0,0,458,29,6.331877,272,2,0.7352941,1601,9,0.56214863,5,0.3123048,4,120,2
t3,Math-64,org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer,5,10,37963,19010,72,0,0,0,351,94,26.780626,204,28,13.725491,1083,120,11.080332,35,3.2317634,85,120,24
t3,Lang-57,org.apache.commons.lang.LocaleUtils,5,12,16409,5247,27,0,0,0,76,66,86.84211,64,45,70.3125,177,116,65.53673,75,42.372883,41,120,9
t3,Math-21,org.apache.commons.math3.linear.RectangularCholeskyDecomposition,5,9,130069,204,0,0,0,0,55,0,0.0,28,0,0.0,102,0,0.0,0,0.0,0,120,0
t3,Lang-59,org.apache.commons.lang.text.StrBuilder,5,5,119028,102647,399,0,23,10,656,649,98.93293,464,452,97.41379,1584,1576,99.49495,1417,89.45707,159,120,133
t3,Math-67,org.apache.commons.math.optimization.MultiStartUnivariateRealOptimizer,5,12,128667,8642,33,0,0,14,90,44,48.88889,34,4,11.764706,149,24,16.107382,7,4.6979866,17,120,11
t3,Lang-58,org.apache.commons.lang.math.NumberUtils,5,10,40356,31563,156,0,0,0,433,394,90.99307,420,331,78.809525,977,824,84.33981,454,46.46878,370,120,52
t3,Lang-30,org.apache.commons.lang3.StringUtils,5,10,121241,100395,447,0,49,339,1200,1140,95.0,1087,1019,93.74425,0,0,0.0,0,0.0,0,120,149
t3,Lang-33,org.apache.commons.lang3.ClassUtils,5,9,8031,210,0,0,0,0,268,0,0.0,218,0,0.0,349,0,0.0,0,0.0,0,120,0
t3,Time-15,org.joda.time.field.FieldUtils,5,12,27731,10542,48,0,0,0,71,67,94.366196,72,61,84.72222,0,0,0.0,0,0.0,0,120,16
t3,Time-16,org.joda.time.format.DateTimeFormatter,5,9,128888,10236,54,0,0,0,207,65,31.400967,88,19,21.59091,0,0,0.0,0,0.0,0,120,18
t3,Time-13,org.joda.time.format.PeriodFormatterBuilder,5,12,129191,53860,174,0,1,0,665,391,58.79699,458,197,43.013103,1139,467,41.000877,244,21.4223,223,120,58
t3,Math-106,org.apache.commons.math.fraction.ProperFractionFormat,5,4,74568,31400,81,0,0,0,63,43,68.25397,19,11,57.894737,46,26,56.521736,17,36.95652,9,120,27
t3,Time-14,org.joda.time.chrono.BasicMonthOfYearDateTimeField,5,3,119335,58979,159,0,0,2,110,99,90.0,52,47,90.38461,0,0,0.0,0,0.0,0,120,53
t3,Time-11,org.joda.time.tz.ZoneInfoCompiler,5,5,68799,17399,93,0,17,0,385,224,58.181816,193,91,47.15026,419,189,45.1074,77,18.377089,112,120,31
t3,Chart-12,org.jfree.chart.plot.MultiplePiePlot,5,7,118749,96359,222,0,0,69,187,92,49.19786,84,38,45.238094,164,40,24.390244,26,15.853659,14,120,74
t3,Chart-16,org.jfree.data.category.DefaultIntervalCategoryDataset,5,13,47216,21896,120,0,0,72,186,73,39.247314,128,38,29.6875,273,128,46.886448,55,20.14652,73,120,40
t3,Chart-17,org.jfree.data.time.TimeSeries,5,5,118827,56926,177,0,21,38,280,267,95.35715,138,129,93.478264,428,410,95.79439,227,53.03738,183,120,59
t3,Closure-20,com.google.javascript.jscomp.PeepholeSubstituteAlternateSyntax,5,7,16457,222,0,0,0,0,686,0,0.0,530,0,0.0,662,0,0.0,0,0.0,0,120,0
t3,Math-39,org.apache.commons.math.ode.nonstiff.EmbeddedRungeKuttaIntegrator,5,4,7495,216,0,0,0,0,108,0,0.0,54,0,0.0,279,0,0.0,0,0.0,0,120,0
t3,Closure-68,com.google.javascript.jscomp.parsing.JsDocInfoParser,5,9,72273,22321,132,0,0,0,936,151,16.132479,589,54,9.168081,482,66,13.692946,25,5.1867223,41,120,44
t3,Chart-11,org.jfree.chart.util.ShapeUtilities,5,6,39137,18715,63,0,0,15,193,137,70.98446,116,67,57.758625,418,202,48.32536,51,12.200956,151,120,21
t3,Closure-25,com.google.javascript.jscomp.TypeInference,5,8,89524,9924,66,0,0,0,522,18,3.4482758,402,9,2.238806,413,20,4.842615,10,2.4213076,10,120,22
t3,Lang-28,org.apache.commons.lang3.text.translate.NumericEntityUnescaper,5,8,11133,4553,18,0,0,0,25,3,12.0,16,3,18.75,80,18,22.5,17,21.25,1,120,6
t3,Math-103,org.apache.commons.math.distribution.NormalDistributionImpl,5,6,21755,9080,36,0,0,22,42,41,97.61904,18,17,94.44444,108,108,100.0,88,81.48148,20,120,12
t3,Time-20,org.joda.time.format.DateTimeFormatterBuilder,5,5,117740,135289,513,0,0,0,1034,857,82.88201,595,432,72.60504,1743,1405,80.60815,678,38.89845,727,120,171
t3,Time-21,org.joda.time.tz.DefaultNameProvider,5,8,8312,1783,9,0,0,0,34,26,76.47059,36,21,58.333332,0,0,0.0,0,0.0,0,120,3
t3,Closure-29,com.google.javascript.jscomp.InlineObjectLiterals,5,7,130365,203,0,0,0,0,164,0,0.0,108,0,0.0,117,0,0.0,0,0.0,0,120,0
t3,Lang-41,org.apache.commons.lang.ClassUtils,6,26,8660,198,0,0,0,0,268,0,0.0,216,0,0.0,346,0,0.0,0,0.0,0,120,0
t3,Time-3,org.joda.time.MutableDateTime,6,11,130116,46452,123,0,21,2,247,189,76.51822,63,39,61.904762,90,71,78.888885,26,28.88889,45,120,41
t3,Lang-43,org.apache.commons.lang.text.ExtendedMessageFormat,6,12,50752,20657,78,0,0,0,163,20,12.269938,99,1,1.010101,184,1,0.54347825,0,0.0,1,120,26
t3,Time-5,org.joda.time.Period,6,13,130335,56555,195,0,9,4,288,287,99.65278,64,61,95.3125,467,467,100.0,349,74.73233,118,120,65
t3,Math-91,org.apache.commons.math.fraction.Fraction,6,6,41743,16747,75,0,0,0,149,139,93.28859,90,75,83.33333,360,331,91.94444,222,61.666668,109,120,25
t3,Time-4,org.joda.time.Partial,6,10,101096,76966,246,0,9,4,249,246,98.79518,106,104,98.11321,336,330,98.21429,278,82.7381,52,120,82
t3,Time-7,org.joda.time.format.DateTimeFormatter,6,15,129324,9711,51,0,0,0,208,68,32.692307,88,16,18.181818,176,35,19.886364,20,11.363637,15,120,17
t3,Math-93,org.apache.commons.math.util.MathUtils,6,5,146108,8336,6,0,0,0,227,166,73.127754,223,148,66.367714,892,771,86.434975,453,50.784756,318,120,2
t3,Time-6,org.joda.time.chrono.GJChronology,6,17,110709,48355,291,0,12,20,349,233,66.76218,182,85,46.703297,0,0,0.0,0,0.0,0,120,97
t3,Time-8,org.joda.time.DateTimeZone,6,6,9923,195,0,0,0,0,354,0,0.0,182,0,0.0,439,0,0.0,0,0.0,0,120,0
t3,Closure-74,com.google.javascript.jscomp.PeepholeFoldConstants,6,16,75331,12178,33,0,0,0,765,53,6.928105,624,25,4.0064106,880,47,5.340909,10,1.1363636,37,120,11
t3,Closure-124,com.google.javascript.jscomp.ExploitAssigns,6,14,115135,13012,42,0,0,0,74,7,9.459459,68,3,4.4117646,73,3,4.109589,2,2.739726,1,120,14
t3,Closure-132,com.google.javascript.jscomp.PeepholeSubstituteAlternateSyntax,6,13,24576,200,0,0,0,0,687,0,0.0,536,0,0.0,674,0,0.0,0,0.0,0,120,0
t3,Closure-130,com.google.javascript.jscomp.CollapseProperties,6,8,145169,227,0,0,0,0,330,0,0.0,266,0,0.0,358,0,0.0,0,0.0,0,120,0
t3,Closure-35,com.google.javascript.jscomp.TypeInference,6,10,116463,8183,66,0,0,0,531,19,3.5781543,412,10,2.4271843,416,20,4.8076925,12,2.8846154,8,120,22
t3,Time-10,org.joda.time.base.BaseSingleFieldPeriod,6,13,8631,209,0,0,0,0,70,0,0.0,46,0,0.0,118,0,0.0,0,0.0,0,120,0
t3,Math-44,org.apache.commons.math.ode.AbstractIntegrator,6,11,11604,205,0,0,0,0,120,0,0.0,46,0,0.0,72,0,0.0,0,0.0,0,120,0
t3,Math-88,org.apache.commons.math.optimization.linear.SimplexTableau,6,11,76089,7360,72,0,0,0,131,14,10.687022,90,4,4.4444447,392,16,4.0816326,4,1.0204082,12,120,24
t3,Lang-37,org.apache.commons.lang3.ArrayUtils,6,9,104465,120625,513,0,19,0,957,942,98.4326,806,785,97.39455,2015,2006,99.55335,1915,95.037224,91,120,171
t3,Lang-36,org.apache.commons.lang3.math.NumberUtils,6,18,33972,26379,138,0,0,0,373,337,90.348526,352,264,75.0,812,686,84.48276,308,37.931034,378,120,46
t3,Chart-4,org.jfree.chart.plot.XYPlot,6,12,123025,56801,99,0,0,48,1749,775,44.311035,966,303,31.366459,1369,535,39.07962,223,16.289263,312,120,33
t3,Math-7,org.apache.commons.math3.ode.AbstractIntegrator,6,4,13429,209,0,0,0,0,127,0,0.0,58,0,0.0,82,0,0.0,0,0.0,0,120,0
t3,Chart-3,org.jfree.data.time.TimeSeries,6,12,121945,70007,192,0,40,0,371,341,91.91375,194,160,82.47423,490,456,93.061226,308,62.857143,148,120,64
t3,Chart-6,org.jfree.chart.util.ShapeList,6,8,26387,10508,33,0,0,2,34,17,50.0,16,8,50.0,28,10,35.714287,7,25.0,3,120,11
t3,Chart-2,org.jfree.data.general.DatasetUtilities,6,13,121219,46972,156,0,2,1,808,422,52.227722,548,230,41.970806,794,398,50.125946,265,33.375313,133,120,52
t3,Chart-1,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,6,12,12059,199,0,0,0,0,519,0,0.0,242,0,0.0,246,0,0.0,0,0.0,0,120,0
t3,Lang-50,org.apache.commons.lang.time.FastDateFormat,6,12,88033,69131,294,0,16,0,455,429,94.28571,228,203,89.03509,689,679,98.54862,469,68.069664,210,120,98
t3,Chart-7,org.jfree.data.time.TimePeriodValues,6,5,67163,35894,120,0,18,0,149,145,97.31544,54,51,94.44444,254,253,99.6063,153,60.23622,100,120,40
t3,Chart-9,org.jfree.data.time.TimeSeries,6,10,126457,60895,177,0,18,0,280,259,92.5,140,124,88.57143,435,388,89.195404,212,48.735634,176,120,59
t3,Closure-100,com.google.javascript.jscomp.CheckGlobalThis,6,14,132222,231,0,0,0,0,45,0,0.0,56,0,0.0,98,0,0.0,0,0.0,0,120,0
t3,Math-18,org.apache.commons.math3.optimization.direct.CMAESOptimizer,6,9,134156,220,0,0,0,0,467,0,0.0,276,0,0.0,1613,0,0.0,0,0.0,0,120,0
t3,Closure-46,com.google.javascript.rhino.jstype.RecordType,6,14,51582,36992,432,0,0,0,88,6,6.818182,72,0,0.0,58,2,3.4482758,0,0.0,2,120,144
t3,Math-52,org.apache.commons.math.geometry.euclidean.threed.Rotation,6,11,73950,17631,60,0,0,3,327,232,70.94801,122,57,46.721313,2706,2333,86.21582,1497,55.32151,836,120,20
t3,Math-56,org.apache.commons.math.util.MultidimensionalCounter,6,10,25461,11499,54,0,0,0,70,69,98.57143,32,32,100.0,138,138,100.0,111,80.434784,27,120,18
t3,Lang-47,org.apache.commons.lang.text.StrBuilder,6,14,121375,124378,471,0,7,6,700,691,98.71429,496,480,96.77419,1642,1629,99.20828,1459,88.85505,170,120,157
t3,Math-2,org.apache.commons.math3.distribution.HypergeometricDistribution,6,7,40001,16443,60,0,0,0,66,66,100.0,26,26,100.0,175,175,100.0,138,78.85714,37,120,20
t3,Lang-63,org.apache.commons.lang.time.DurationFormatUtils,6,16,128845,9488,30,0,0,9,229,210,91.70306,133,116,87.21805,329,321,97.56839,269,81.76292,52,120,10
t3,Lang-65,org.apache.commons.lang.time.DateUtils,6,5,43367,18139,87,0,5,1,208,199,95.67308,175,157,89.71428,406,401,98.76847,225,55.418716,176,120,29
t3,Lang-60,org.apache.commons.lang.text.StrBuilder,6,15,120352,109140,417,0,7,86,656,649,98.93293,464,453,97.62931,1584,1570,99.116165,1436,90.65657,134,120,139
